"","ï..Time","Latitude","Longitude","doy","BulNum"
"25210","2019-10-11 15:00:32",-17.96855,25.7686666666667,284,"12"
"31802","2019-10-11 16:00:32",-18.0635666666667,25.6890833333333,284,"3"
"25611","2019-10-11 16:00:32",-17.9759666666667,25.67925,284,"13"
"47681","2019-10-11 17:00:32",-17.91015,25.8159833333333,284,"2"
"31803","2019-10-11 17:00:32",-17.8905833333333,25.8644666666667,284,"4"
"31405","2019-10-11 17:00:32",-17.8983666666667,25.8541166666667,284,"6"
"3160","2019-10-11 19:00:32",-18.2178666666667,26.3091333333333,284,"1"
"31764","2019-10-11 19:00:32",-18.076,25.7824666666667,284,"5"
"2565","2019-10-11 19:00:32",-17.8854833333333,25.8372,284,"7"
"2566","2019-10-11 19:00:32",-17.9013666666667,25.8580833333333,284,"8"
"2567","2019-10-11 19:00:32",-18.0836833333333,25.3721,284,"9"
"2609","2019-10-11 19:00:32",-18.3765,25.4996833333333,284,"10"
"25610","2019-10-11 19:01:02",-17.9757,25.7702166666667,284,"12"
"31842","2019-10-11 20:00:32",-18.0802833333333,25.7198,284,"3"
"26011","2019-10-11 20:00:32",-17.9812333333333,25.6611333333333,284,"13"
"47721","2019-10-11 21:00:32",-17.9006333333333,25.8234333333333,284,"2"
"31843","2019-10-11 21:00:32",-17.8794,25.8668833333333,284,"4"
"31445","2019-10-11 21:00:32",-17.91565,25.8898833333333,284,"6"
"3164","2019-10-11 23:00:32",-18.2121833333333,26.31815,284,"1"
"31804","2019-10-11 23:00:32",-18.0785166666667,25.7887333333333,284,"5"
"2605","2019-10-11 23:00:32",-17.875,25.8414333333333,284,"7"
"2606","2019-10-11 23:00:32",-17.9213333333333,25.88005,284,"8"
"2607","2019-10-11 23:00:32",-18.11185,25.3724333333333,284,"9"
"2649","2019-10-11 23:00:32",-18.3754833333333,25.5105166666667,284,"10"
"26010","2019-10-11 23:00:32",-17.97575,25.7720833333333,284,"12"
"31882","2019-10-12 00:00:32",-18.0946,25.7165,285,"3"
"26411","2019-10-12 00:00:32",-17.9933666666667,25.6533333333333,285,"13"
"47761","2019-10-12 01:00:32",-17.9017,25.8277833333333,285,"2"
"31883","2019-10-12 01:00:32",-17.8715,25.8608833333333,285,"4"
"31485","2019-10-12 01:00:32",-17.91535,25.8921666666667,285,"6"
"3168","2019-10-12 03:00:32",-18.2046166666667,26.3028,285,"1"
"31844","2019-10-12 03:00:32",-18.0755,25.7894,285,"5"
"2645","2019-10-12 03:00:32",-17.8788833333333,25.8371666666667,285,"7"
"2646","2019-10-12 03:00:32",-17.9220333333333,25.8933166666667,285,"8"
"2647","2019-10-12 03:00:32",-18.1082666666667,25.3643333333333,285,"9"
"2689","2019-10-12 03:00:32",-18.35885,25.4983,285,"10"
"26410","2019-10-12 03:00:32",-17.9792333333333,25.7683833333333,285,"12"
"31922","2019-10-12 04:00:32",-18.0905666666667,25.7082333333333,285,"3"
"26811","2019-10-12 04:00:32",-17.9942833333333,25.65475,285,"13"
"31923","2019-10-12 05:00:32",-17.8821666666667,25.8537166666667,285,"4"
"31525","2019-10-12 05:00:32",-17.9184666666667,25.8711666666667,285,"6"
"47801","2019-10-12 05:01:14",-17.9023833333333,25.8284,285,"2"
"3172","2019-10-12 07:00:32",-18.2139666666667,26.2890666666667,285,"1"
"31884","2019-10-12 07:00:32",-18.0718,25.7926166666667,285,"5"
"2685","2019-10-12 07:00:32",-17.8871,25.8356166666667,285,"7"
"2686","2019-10-12 07:00:32",-17.9160166666667,25.8887333333333,285,"8"
"2687","2019-10-12 07:00:32",-18.1054833333333,25.3611833333333,285,"9"
"2729","2019-10-12 07:00:32",-18.3185666666667,25.4695,285,"10"
"26810","2019-10-12 07:00:32",-17.9770666666667,25.76245,285,"12"
"31962","2019-10-12 08:00:32",-18.0693666666667,25.68725,285,"3"
"27211","2019-10-12 08:00:32",-17.99615,25.6425666666667,285,"13"
"47841","2019-10-12 09:00:32",-17.90215,25.8410833333333,285,"2"
"31963","2019-10-12 09:00:32",-17.8857166666667,25.8534666666667,285,"4"
"31565","2019-10-12 09:00:32",-17.9056166666667,25.8568333333333,285,"6"
"3176","2019-10-12 11:00:32",-18.2188333333333,26.2873333333333,285,"1"
"31924","2019-10-12 11:00:32",-18.0676,25.79245,285,"5"
"2726","2019-10-12 11:00:32",-17.9164,25.8817,285,"8"
"2727","2019-10-12 11:00:32",-18.1054166666667,25.3603666666667,285,"9"
"2769","2019-10-12 11:00:32",-18.3228166666667,25.4737333333333,285,"10"
"27210","2019-10-12 11:00:32",-17.9709166666667,25.77135,285,"12"
"32002","2019-10-12 12:00:32",-18.0673333333333,25.6878666666667,285,"3"
"27611","2019-10-12 12:00:32",-17.9976166666667,25.6296166666667,285,"13"
"47881","2019-10-12 13:00:32",-17.9045,25.8420333333333,285,"2"
"32003","2019-10-12 13:00:32",-17.8853166666667,25.8586666666667,285,"4"
"31605","2019-10-12 13:00:32",-17.9080666666667,25.8550166666667,285,"6"
"2725","2019-10-12 13:00:33",-17.8874833333333,25.8323,285,"7"
"3180","2019-10-12 15:00:32",-18.2185166666667,26.2879166666667,285,"1"
"31964","2019-10-12 15:00:32",-18.0607833333333,25.7965,285,"5"
"2766","2019-10-12 15:00:32",-17.91965,25.8811333333333,285,"8"
"2767","2019-10-12 15:00:32",-18.1089833333333,25.3606,285,"9"
"2809","2019-10-12 15:00:32",-18.3405,25.4754333333333,285,"10"
"27610","2019-10-12 15:00:32",-17.9656833333333,25.7787333333333,285,"12"
"32042","2019-10-12 16:00:32",-18.0632,25.69105,285,"3"
"28011","2019-10-12 16:00:32",-17.99905,25.63215,285,"13"
"47921","2019-10-12 17:00:32",-17.9081,25.8418,285,"2"
"32043","2019-10-12 17:00:32",-17.8821333333333,25.8555,285,"4"
"31645","2019-10-12 17:00:32",-17.90735,25.8546333333333,285,"6"
"2765","2019-10-12 17:00:32",-17.8879833333333,25.8352,285,"7"
"3184","2019-10-12 19:00:32",-18.2206833333333,26.29945,285,"1"
"2806","2019-10-12 19:00:32",-17.9223166666667,25.87205,285,"8"
"2807","2019-10-12 19:00:32",-18.1177,25.3647666666667,285,"9"
"2849","2019-10-12 19:00:32",-18.3401333333333,25.4649166666667,285,"10"
"28010","2019-10-12 19:00:32",-17.96705,25.7814166666667,285,"12"
"32082","2019-10-12 20:00:32",-18.0493666666667,25.6974,285,"3"
"28411","2019-10-12 20:00:32",-17.9931833333333,25.63445,285,"13"
"47961","2019-10-12 21:00:32",-17.9289,25.8407833333333,285,"2"
"32083","2019-10-12 21:00:32",-17.87925,25.841,285,"4"
"32004","2019-10-12 21:00:32",-18.0740333333333,25.7984833333333,285,"5"
"31685","2019-10-12 21:00:32",-17.9086666666667,25.8676666666667,285,"6"
"2805","2019-10-12 21:00:32",-17.8773666666667,25.8405333333333,285,"7"
"3188","2019-10-12 23:00:32",-18.2184833333333,26.30425,285,"1"
"2846","2019-10-12 23:00:32",-17.9354166666667,25.87095,285,"8"
"2847","2019-10-12 23:00:32",-18.1189166666667,25.36525,285,"9"
"2889","2019-10-12 23:00:32",-18.3444333333333,25.4589,285,"10"
"28410","2019-10-12 23:00:32",-17.9687666666667,25.7793666666667,285,"12"
"28811","2019-10-13 00:00:32",-18.0114,25.6034666666667,286,"13"
"32122","2019-10-13 00:00:51",-18.0462333333333,25.6938,286,"3"
"48001","2019-10-13 01:00:32",-17.9291666666667,25.8391666666667,286,"2"
"32123","2019-10-13 01:00:32",-17.8784,25.8438666666667,286,"4"
"32044","2019-10-13 01:00:32",-18.0793166666667,25.80655,286,"5"
"31725","2019-10-13 01:00:32",-17.9101,25.8749,286,"6"
"2845","2019-10-13 01:00:32",-17.8788,25.8414666666667,286,"7"
"3192","2019-10-13 03:00:32",-18.2150833333333,26.3089333333333,286,"1"
"2886","2019-10-13 03:00:32",-17.9354666666667,25.86405,286,"8"
"2887","2019-10-13 03:00:32",-18.10455,25.3644333333333,286,"9"
"2929","2019-10-13 03:00:32",-18.3451666666667,25.4585833333333,286,"10"
"28810","2019-10-13 03:00:32",-17.97085,25.7781,286,"12"
"32162","2019-10-13 04:00:32",-18.0309833333333,25.6700833333333,286,"3"
"29211","2019-10-13 04:00:32",-18.0205666666667,25.6019833333333,286,"13"
"32163","2019-10-13 05:00:32",-17.8836166666667,25.8503833333333,286,"4"
"32084","2019-10-13 05:00:32",-18.0791,25.79965,286,"5"
"31765","2019-10-13 05:00:32",-17.9139666666667,25.8766,286,"6"
"2885","2019-10-13 05:00:32",-17.87925,25.8373833333333,286,"7"
"48041","2019-10-13 05:00:57",-17.9145833333333,25.8394166666667,286,"2"
"3196","2019-10-13 07:00:32",-18.2154666666667,26.2987,286,"1"
"2926","2019-10-13 07:00:32",-17.9153166666667,25.87565,286,"8"
"2927","2019-10-13 07:00:32",-18.09635,25.3576666666667,286,"9"
"2969","2019-10-13 07:00:32",-18.3494333333333,25.4608166666667,286,"10"
"29210","2019-10-13 07:00:32",-17.9715,25.7737666666667,286,"12"
"32202","2019-10-13 08:00:32",-18.053,25.6541833333333,286,"3"
"29611","2019-10-13 08:00:32",-18.02645,25.6199166666667,286,"13"
"48081","2019-10-13 09:00:32",-17.90865,25.8421,286,"2"
"32203","2019-10-13 09:00:32",-17.89285,25.8529166666667,286,"4"
"32124","2019-10-13 09:00:32",-18.0784833333333,25.7952166666667,286,"5"
"31805","2019-10-13 09:00:32",-17.9028666666667,25.8531833333333,286,"6"
"2925","2019-10-13 09:00:32",-17.8869333333333,25.8341333333333,286,"7"
"3200","2019-10-13 11:00:32",-18.2170166666667,26.2953166666667,286,"1"
"2966","2019-10-13 11:00:32",-17.9028666666667,25.85325,286,"8"
"2967","2019-10-13 11:00:32",-18.0950166666667,25.3515666666667,286,"9"
"3009","2019-10-13 11:00:32",-18.3457166666667,25.4644833333333,286,"10"
"29610","2019-10-13 11:00:32",-17.9712833333333,25.7737,286,"12"
"32242","2019-10-13 12:00:32",-18.0543666666667,25.6570833333333,286,"3"
"30011","2019-10-13 12:00:32",-18.0289,25.6344,286,"13"
"32243","2019-10-13 13:00:32",-17.9026166666667,25.8529166666667,286,"4"
"32164","2019-10-13 13:00:32",-18.0777166666667,25.7945833333333,286,"5"
"31845","2019-10-13 13:00:32",-17.9038166666667,25.8526666666667,286,"6"
"2965","2019-10-13 13:00:32",-17.8873666666667,25.8327166666667,286,"7"
"48121","2019-10-13 13:01:15",-17.9076333333333,25.8425666666667,286,"2"
"3204","2019-10-13 15:00:32",-18.2162666666667,26.2946833333333,286,"1"
"3006","2019-10-13 15:00:32",-17.9070666666667,25.8569666666667,286,"8"
"3007","2019-10-13 15:00:32",-18.0931333333333,25.3526166666667,286,"9"
"3049","2019-10-13 15:00:32",-18.33985,25.4788833333333,286,"10"
"30010","2019-10-13 15:00:32",-17.97125,25.7738166666667,286,"12"
"32282","2019-10-13 16:00:32",-18.0497166666667,25.6584833333333,286,"3"
"30411","2019-10-13 16:00:32",-18.0296333333333,25.6518333333333,286,"13"
"48161","2019-10-13 17:00:32",-17.9035333333333,25.8395833333333,286,"2"
"32283","2019-10-13 17:00:32",-17.9063166666667,25.86065,286,"4"
"32204","2019-10-13 17:00:32",-18.0793666666667,25.79665,286,"5"
"3005","2019-10-13 17:00:32",-17.8870666666667,25.8333333333333,286,"7"
"31885","2019-10-13 17:00:51",-17.9063333333333,25.8603,286,"6"
"3208","2019-10-13 19:00:32",-18.2229,26.3048166666667,286,"1"
"3047","2019-10-13 19:00:32",-18.0937166666667,25.3577833333333,286,"9"
"3089","2019-10-13 19:00:32",-18.32435,25.4588333333333,286,"10"
"30410","2019-10-13 19:00:32",-17.9640166666667,25.7850833333333,286,"12"
"32322","2019-10-13 20:00:32",-18.0555166666667,25.6226333333333,286,"3"
"3046","2019-10-13 20:00:32",-17.9008333333333,25.87315,286,"8"
"30811","2019-10-13 20:00:32",-18.0307666666667,25.6822,286,"13"
"48201","2019-10-13 21:00:32",-17.9049833333333,25.8293666666667,286,"2"
"32323","2019-10-13 21:00:32",-17.8999,25.87555,286,"4"
"32244","2019-10-13 21:00:32",-18.0940833333333,25.7766166666667,286,"5"
"3045","2019-10-13 21:00:32",-17.8780333333333,25.8398666666667,286,"7"
"31925","2019-10-13 22:00:32",-17.88045,25.8392666666667,286,"6"
"3212","2019-10-13 23:00:32",-18.2241666666667,26.3061833333333,286,"1"
"3129","2019-10-13 23:00:32",-18.3214833333333,25.45385,286,"10"
"30810","2019-10-13 23:00:32",-17.9681333333333,25.7753166666667,286,"12"
"3087","2019-10-13 23:00:33",-18.0999,25.3592,286,"9"
"32362","2019-10-14 00:00:32",-18.0619833333333,25.6001166666667,287,"3"
"3086","2019-10-14 00:00:32",-17.8951,25.8834833333333,287,"8"
"31211","2019-10-14 00:00:32",-18.0187666666667,25.6955166666667,287,"13"
"48241","2019-10-14 01:00:32",-17.901,25.83105,287,"2"
"32363","2019-10-14 01:00:32",-17.8939833333333,25.88485,287,"4"
"32284","2019-10-14 01:00:32",-18.0717333333333,25.7846166666667,287,"5"
"3085","2019-10-14 01:00:34",-17.8799833333333,25.8435833333333,287,"7"
"31965","2019-10-14 02:00:32",-17.8801833333333,25.8422166666667,287,"6"
"3127","2019-10-14 03:00:32",-18.0992833333333,25.3591166666667,287,"9"
"3169","2019-10-14 03:00:32",-18.3202666666667,25.44555,287,"10"
"31210","2019-10-14 03:00:32",-17.9720166666667,25.7740833333333,287,"12"
"3216","2019-10-14 03:00:34",-18.2268833333333,26.3072666666667,287,"1"
"32402","2019-10-14 04:00:32",-18.0413666666667,25.6114666666667,287,"3"
"3126","2019-10-14 04:00:32",-17.9020166666667,25.8651,287,"8"
"31611","2019-10-14 04:00:32",-18.0018,25.7011166666667,287,"13"
"48281","2019-10-14 05:00:32",-17.9027,25.82915,287,"2"
"32403","2019-10-14 05:00:32",-17.9013333333333,25.8626833333333,287,"4"
"32324","2019-10-14 05:00:32",-18.0716,25.7848333333333,287,"5"
"3125","2019-10-14 05:00:32",-17.87495,25.8398833333333,287,"7"
"32005","2019-10-14 06:00:32",-17.8765666666667,25.83355,287,"6"
"3220","2019-10-14 07:00:32",-18.2257,26.29825,287,"1"
"3167","2019-10-14 07:00:32",-18.0977,25.3579,287,"9"
"3209","2019-10-14 07:00:32",-18.3230166666667,25.4380833333333,287,"10"
"31610","2019-10-14 07:00:32",-17.9689,25.7655,287,"12"
"32442","2019-10-14 08:00:32",-18.0323666666667,25.6353666666667,287,"3"
"3166","2019-10-14 08:00:32",-17.9026166666667,25.8567333333333,287,"8"
"32011","2019-10-14 08:00:32",-18.0003333333333,25.7004333333333,287,"13"
"48321","2019-10-14 09:00:32",-17.9007833333333,25.8383166666667,287,"2"
"32443","2019-10-14 09:00:32",-17.9028666666667,25.8531833333333,287,"4"
"3165","2019-10-14 09:00:32",-17.8837,25.8365166666667,287,"7"
"32364","2019-10-14 09:00:33",-18.046,25.80145,287,"5"
"32045","2019-10-14 10:00:32",-17.8901333333333,25.8395,287,"6"
"3224","2019-10-14 11:00:32",-18.22255,26.2844,287,"1"
"3207","2019-10-14 11:00:32",-18.1000833333333,25.3577,287,"9"
"3249","2019-10-14 11:00:32",-18.3069,25.42055,287,"10"
"32010","2019-10-14 11:00:32",-17.9676333333333,25.7648666666667,287,"12"
"32482","2019-10-14 12:00:32",-18.02875,25.6363166666667,287,"3"
"3206","2019-10-14 12:00:32",-17.9040333333333,25.8537,287,"8"
"32411","2019-10-14 12:00:32",-17.9973833333333,25.7117666666667,287,"13"
"48361","2019-10-14 13:00:32",-17.9025833333333,25.8404166666667,287,"2"
"32483","2019-10-14 13:00:32",-17.9001,25.8505166666667,287,"4"
"32404","2019-10-14 13:00:32",-18.0446666666667,25.8039833333333,287,"5"
"3205","2019-10-14 13:00:32",-17.8902166666667,25.8393333333333,287,"7"
"32085","2019-10-14 14:00:32",-17.8954833333333,25.8449666666667,287,"6"
"3228","2019-10-14 15:00:32",-18.2225666666667,26.2846666666667,287,"1"
"3247","2019-10-14 15:00:32",-18.1030166666667,25.3583333333333,287,"9"
"32410","2019-10-14 15:00:32",-17.9660666666667,25.77425,287,"12"
"3289","2019-10-14 15:00:33",-18.3069166666667,25.4205666666667,287,"10"
"32522","2019-10-14 16:00:32",-18.0281666666667,25.64135,287,"3"
"3246","2019-10-14 16:00:32",-17.90675,25.8573166666667,287,"8"
"32811","2019-10-14 16:00:51",-17.9826333333333,25.7392666666667,287,"13"
"48401","2019-10-14 17:00:32",-17.9088666666667,25.84225,287,"2"
"32523","2019-10-14 17:00:32",-17.9059333333333,25.8608,287,"4"
"32444","2019-10-14 17:00:32",-18.0264166666667,25.8085666666667,287,"5"
"3245","2019-10-14 17:00:32",-17.8974833333333,25.8516833333333,287,"7"
"32125","2019-10-14 18:00:32",-17.9031166666667,25.87875,287,"6"
"3232","2019-10-14 19:00:32",-18.2267166666667,26.2906,287,"1"
"3287","2019-10-14 19:00:32",-18.1232333333333,25.3646666666667,287,"9"
"3329","2019-10-14 19:00:32",-18.3070333333333,25.4182333333333,287,"10"
"32810","2019-10-14 19:00:32",-17.96345,25.8008833333333,287,"12"
"32562","2019-10-14 20:00:32",-18.0307666666667,25.6820833333333,287,"3"
"3286","2019-10-14 20:00:32",-17.8951833333333,25.8884,287,"8"
"33211","2019-10-14 20:00:32",-17.9625666666667,25.8031166666667,287,"13"
"32563","2019-10-14 21:00:32",-17.8930166666667,25.8894333333333,287,"4"
"32484","2019-10-14 21:00:32",-18.0117833333333,25.8033833333333,287,"5"
"3285","2019-10-14 21:00:32",-17.88445,25.8524,287,"7"
"48441","2019-10-14 21:00:33",-17.92805,25.8400333333333,287,"2"
"3236","2019-10-14 23:00:32",-18.2234333333333,26.3070833333333,287,"1"
"3327","2019-10-14 23:00:32",-18.1207666666667,25.3588,287,"9"
"3369","2019-10-14 23:00:32",-18.3081166666667,25.4175833333333,287,"10"
"33210","2019-10-14 23:00:32",-17.9620666666667,25.8028166666667,287,"12"
"32165","2019-10-15 00:00:32",-17.8864,25.8942666666667,288,"6"
"3326","2019-10-15 00:00:32",-17.8891833333333,25.8931333333333,288,"8"
"33611","2019-10-15 00:00:32",-17.9422833333333,25.8114666666667,288,"13"
"32602","2019-10-15 00:00:33",-18.0503,25.6868833333333,288,"3"
"48481","2019-10-15 01:00:32",-17.9276666666667,25.8419666666667,288,"2"
"32603","2019-10-15 01:00:32",-17.8873166666667,25.8906333333333,288,"4"
"3325","2019-10-15 01:00:32",-17.8752166666667,25.8430166666667,288,"7"
"32524","2019-10-15 01:00:33",-18.01605,25.7948166666667,288,"5"
"3367","2019-10-15 03:00:32",-18.1291,25.3485,288,"9"
"3409","2019-10-15 03:00:32",-18.30735,25.41665,288,"10"
"3240","2019-10-15 03:00:33",-18.2190333333333,26.3201,288,"1"
"33610","2019-10-15 03:00:51",-17.9587166666667,25.7995166666667,288,"12"
"32642","2019-10-15 04:00:32",-18.05265,25.69005,288,"3"
"32205","2019-10-15 04:00:32",-17.8861,25.8984333333333,288,"6"
"3366","2019-10-15 04:00:32",-17.88775,25.8993833333333,288,"8"
"34011","2019-10-15 04:00:32",-17.9364,25.8034,288,"13"
"32643","2019-10-15 05:00:32",-17.8981,25.8778666666667,288,"4"
"32564","2019-10-15 05:00:32",-18.0199833333333,25.7949666666667,288,"5"
"3365","2019-10-15 05:00:32",-17.8790166666667,25.8413833333333,288,"7"
"48521","2019-10-15 05:00:51",-17.91455,25.8394166666667,288,"2"
"3244","2019-10-15 07:00:32",-18.2169833333333,26.2966,288,"1"
"3407","2019-10-15 07:00:32",-18.1203,25.3435666666667,288,"9"
"3449","2019-10-15 07:00:32",-18.308,25.41605,288,"10"
"34010","2019-10-15 07:00:32",-17.9629,25.7940166666667,288,"12"
"32682","2019-10-15 08:00:32",-18.0665333333333,25.68615,288,"3"
"32245","2019-10-15 08:00:32",-17.8983333333333,25.9055333333333,288,"6"
"3406","2019-10-15 08:00:32",-17.8912666666667,25.9058166666667,288,"8"
"34411","2019-10-15 08:00:32",-17.9399333333333,25.7937,288,"13"
"32683","2019-10-15 09:00:32",-17.90335,25.8535166666667,288,"4"
"32604","2019-10-15 09:00:32",-18.0356,25.7942333333333,288,"5"
"3405","2019-10-15 09:00:32",-17.8833666666667,25.8347,288,"7"
"48561","2019-10-15 09:00:57",-17.9057166666667,25.84215,288,"2"
"3248","2019-10-15 11:00:32",-18.21645,26.2941166666667,288,"1"
"3447","2019-10-15 11:00:32",-18.1170833333333,25.3426333333333,288,"9"
"3489","2019-10-15 11:00:32",-18.30975,25.4141833333333,288,"10"
"34410","2019-10-15 11:00:32",-17.9632333333333,25.7944166666667,288,"12"
"32722","2019-10-15 12:00:32",-18.06355,25.6902,288,"3"
"32285","2019-10-15 12:00:32",-17.8962833333333,25.9134,288,"6"
"3446","2019-10-15 12:00:32",-17.9156833333333,25.88495,288,"8"
"34811","2019-10-15 12:00:32",-17.9407166666667,25.7919166666667,288,"13"
"48601","2019-10-15 13:00:32",-17.9052333333333,25.8422333333333,288,"2"
"32723","2019-10-15 13:00:32",-17.9037333333333,25.8530333333333,288,"4"
"32644","2019-10-15 13:00:59",-18.03455,25.7970166666667,288,"5"
"3252","2019-10-15 15:00:32",-18.2159166666667,26.29445,288,"1"
"3487","2019-10-15 15:00:32",-18.1171,25.3426666666667,288,"9"
"3529","2019-10-15 15:00:32",-18.3154,25.4115833333333,288,"10"
"34810","2019-10-15 15:00:32",-17.9621666666667,25.7878333333333,288,"12"
"3445","2019-10-15 15:01:04",-17.8874166666667,25.8323666666667,288,"7"
"32762","2019-10-15 16:00:32",-18.0614,25.7029166666667,288,"3"
"3486","2019-10-15 16:00:32",-17.91895,25.8815,288,"8"
"35211","2019-10-15 16:00:32",-17.9446333333333,25.7987166666667,288,"13"
"32325","2019-10-15 16:00:56",-17.8850166666667,25.9233166666667,288,"6"
"48641","2019-10-15 17:00:32",-17.90585,25.84295,288,"2"
"32763","2019-10-15 17:00:32",-17.89925,25.8542,288,"4"
"32684","2019-10-15 17:00:32",-18.022,25.80635,288,"5"
"3256","2019-10-15 19:00:32",-18.2280833333333,26.29,288,"1"
"3485","2019-10-15 19:00:32",-17.8783833333333,25.8365333333333,288,"7"
"3527","2019-10-15 19:00:32",-18.1242333333333,25.3448833333333,288,"9"
"3569","2019-10-15 19:00:32",-18.3167666666667,25.4099166666667,288,"10"
"35210","2019-10-15 19:00:32",-17.9625166666667,25.7936666666667,288,"12"
"32802","2019-10-15 20:00:32",-18.0725166666667,25.6999166666667,288,"3"
"32365","2019-10-15 20:00:32",-17.8844166666667,25.90085,288,"6"
"3526","2019-10-15 20:00:32",-17.9256166666667,25.8697833333333,288,"8"
"35611","2019-10-15 20:00:32",-17.95695,25.8241166666667,288,"13"
"32803","2019-10-15 21:00:32",-17.8750833333333,25.8521,288,"4"
"48681","2019-10-15 21:01:02",-17.9284166666667,25.8399166666667,288,"2"
"32724","2019-10-15 22:00:32",-18.0108333333333,25.80865,288,"5"
"3525","2019-10-15 23:00:32",-17.8747833333333,25.8399,288,"7"
"3567","2019-10-15 23:00:32",-18.1299166666667,25.3520166666667,288,"9"
"3609","2019-10-15 23:00:32",-18.3245833333333,25.4180166666667,288,"10"
"35610","2019-10-15 23:00:32",-17.96245,25.79285,288,"12"
"3260","2019-10-15 23:00:52",-18.2190333333333,26.30525,288,"1"
"32405","2019-10-16 00:00:32",-17.8952333333333,25.8584833333333,289,"6"
"3566","2019-10-16 00:00:32",-17.9295666666667,25.8654333333333,289,"8"
"36011","2019-10-16 00:00:32",-17.9504166666667,25.8268666666667,289,"13"
"48721","2019-10-16 01:00:32",-17.9273,25.8416,289,"2"
"32842","2019-10-16 01:00:32",-18.0736833333333,25.6939166666667,289,"3"
"32843","2019-10-16 01:00:32",-17.86315,25.84715,289,"4"
"32764","2019-10-16 02:00:32",-18.0151166666667,25.8042833333333,289,"5"
"3264","2019-10-16 03:00:32",-18.1974333333333,26.3067166666667,289,"1"
"3565","2019-10-16 03:00:32",-17.87825,25.83925,289,"7"
"3607","2019-10-16 03:00:32",-18.11545,25.3636666666667,289,"9"
"3649","2019-10-16 03:00:32",-18.3432333333333,25.4417666666667,289,"10"
"36010","2019-10-16 03:00:32",-17.9585333333333,25.7892666666667,289,"12"
"32445","2019-10-16 04:00:32",-17.87795,25.8394833333333,289,"6"
"3606","2019-10-16 04:00:32",-17.91245,25.8674833333333,289,"8"
"36411","2019-10-16 04:00:32",-17.9513,25.81235,289,"13"
"32882","2019-10-16 05:00:32",-18.0741333333333,25.6916666666667,289,"3"
"32883","2019-10-16 05:00:32",-17.8826,25.84745,289,"4"
"48761","2019-10-16 05:00:35",-17.9146,25.8399833333333,289,"2"
"32804","2019-10-16 06:00:32",-18.0131833333333,25.80375,289,"5"
"3268","2019-10-16 07:00:32",-18.19555,26.3172,289,"1"
"3605","2019-10-16 07:00:32",-17.8801833333333,25.8365666666667,289,"7"
"3689","2019-10-16 07:00:32",-18.34545,25.4486833333333,289,"10"
"36410","2019-10-16 07:00:32",-17.9562,25.7889,289,"12"
"32485","2019-10-16 08:00:32",-17.8841833333333,25.8366333333333,289,"6"
"3646","2019-10-16 08:00:32",-17.8924,25.8534166666667,289,"8"
"3647","2019-10-16 08:00:32",-18.1053833333333,25.3615833333333,289,"9"
"36811","2019-10-16 08:00:32",-17.9394,25.7902166666667,289,"13"
"48801","2019-10-16 09:00:32",-17.9025833333333,25.8402666666667,289,"2"
"32922","2019-10-16 09:00:32",-18.0517666666667,25.7030166666667,289,"3"
"32923","2019-10-16 09:00:32",-17.89425,25.854,289,"4"
"32844","2019-10-16 10:00:32",-18.0108666666667,25.79805,289,"5"
"3645","2019-10-16 11:00:32",-17.8872666666667,25.8345833333333,289,"7"
"3729","2019-10-16 11:00:32",-18.3401333333333,25.4860333333333,289,"10"
"36810","2019-10-16 11:00:32",-17.94815,25.7939,289,"12"
"3272","2019-10-16 12:00:32",-18.18915,26.3328166666667,289,"1"
"3686","2019-10-16 12:00:32",-17.8945333333333,25.85015,289,"8"
"3687","2019-10-16 12:00:32",-18.10535,25.3323666666667,289,"9"
"37211","2019-10-16 12:00:32",-17.9409333333333,25.7913166666667,289,"13"
"32525","2019-10-16 12:00:57",-17.8895666666667,25.8384,289,"6"
"48841","2019-10-16 13:00:32",-17.90655,25.8427166666667,289,"2"
"32962","2019-10-16 13:00:32",-18.0454,25.7090833333333,289,"3"
"32963","2019-10-16 13:00:32",-17.8944333333333,25.8492333333333,289,"4"
"32884","2019-10-16 14:00:32",-18.0214333333333,25.8095,289,"5"
"3685","2019-10-16 15:00:32",-17.8871333333333,25.83395,289,"7"
"3769","2019-10-16 15:00:32",-18.3426833333333,25.4767833333333,289,"10"
"37210","2019-10-16 15:00:32",-17.94095,25.7995666666667,289,"12"
"32565","2019-10-16 16:00:32",-17.8912833333333,25.8406666666667,289,"6"
"3726","2019-10-16 16:00:32",-17.8959666666667,25.8493666666667,289,"8"
"3727","2019-10-16 16:00:32",-18.1101666666667,25.3342666666667,289,"9"
"37611","2019-10-16 16:00:32",-17.9425,25.8056333333333,289,"13"
"3276","2019-10-16 16:00:57",-18.1905666666667,26.3370166666667,289,"1"
"48881","2019-10-16 17:00:32",-17.9087833333333,25.8417333333333,289,"2"
"33002","2019-10-16 17:00:32",-18.0549833333333,25.7219333333333,289,"3"
"33003","2019-10-16 17:00:32",-17.8941333333333,25.8525833333333,289,"4"
"32924","2019-10-16 18:00:32",-18.0312166666667,25.8088666666667,289,"5"
"3725","2019-10-16 19:00:32",-17.8870833333333,25.835,289,"7"
"3809","2019-10-16 19:00:32",-18.3457333333333,25.4627333333333,289,"10"
"37610","2019-10-16 19:00:32",-17.95585,25.8274333333333,289,"12"
"3280","2019-10-16 20:00:32",-18.1865666666667,26.33075,289,"1"
