STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG,TMAX,TMIN
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/4/2020,,57,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/5/2020,,66,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/6/2020,,61,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/10/2020,,63,,49
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/11/2020,,52,,48
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/14/2020,,61,70,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/15/2020,,55,,49
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/17/2020,,56,,47
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/18/2020,,53,,44
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/19/2020,,56,64,48
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/20/2020,,57,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/21/2020,,61,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/26/2020,,64,68,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/27/2020,,56,,52
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/29/2020,,66,,52
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/30/2020,,59,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/2/2020,,62,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/3/2020,,54,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/4/2020,,62,,42
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/5/2020,,64,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/6/2020,,60,77,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/7/2020,,58,,39
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/9/2020,,65,74,44
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/10/2020,,67,76,54
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/11/2020,,68,79,56
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/12/2020,,58,71,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/13/2020,,47,,38
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/16/2020,,49,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/17/2020,,54,,42
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/18/2020,,45,,40
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/21/2020,,56,69,39
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/22/2020,,58,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/23/2020,,47,,41
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/25/2020,,63,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/26/2020,,54,68,41
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/28/2020,,57,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/29/2020,,54,,42
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/1/2020,,66,74,44
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/2/2020,,47,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/4/2020,,62,73,50
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/5/2020,,67,76,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/6/2020,,70,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/7/2020,,58,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/8/2020,,59,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/11/2020,,71,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/12/2020,,62,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/13/2020,,57,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/14/2020,,76,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/16/2020,,71,83,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/17/2020,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/26/2020,,74,82,56
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/27/2020,,69,,61
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/29/2020,,80,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/30/2020,,82,,59
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/31/2020,,69,83,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/2/2020,,62,70,52
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/3/2020,,67,,48
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/5/2020,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/6/2020,,56,,43
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/8/2020,,72,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/9/2020,,68,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/11/2020,,71,77,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/12/2020,,56,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/14/2020,,70,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/15/2020,,69,,58
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/16/2020,,79,84,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/17/2020,,75,,60
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/19/2020,,76,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/20/2020,,65,,55
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/21/2020,,81,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/22/2020,,64,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,10/28/2020,,78,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,10/29/2020,,81,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,10/30/2020,,72,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,11/28/2020,,71,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,11/29/2020,,73,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,11/30/2020,,68,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,1/15/2021,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,1/16/2021,,66,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,1/22/2021,,73,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,1/23/2021,,70,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,1/25/2021,,70,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,1/28/2021,,73,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,1/29/2021,,67,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,1/30/2021,,70,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,1/31/2021,,72,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/1/2021,,71,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/2/2021,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/3/2021,,71,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/4/2021,,72,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/5/2021,,75,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/6/2021,,67,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/8/2021,,76,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/9/2021,,67,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/13/2021,,74,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/14/2021,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/15/2021,,71,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/16/2021,,66,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/17/2021,,65,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/18/2021,,71,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/19/2021,,71,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/23/2021,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/24/2021,,70,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/25/2021,,71,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/26/2021,,65,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/27/2021,,64,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/28/2021,,61,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,3/1/2021,,63,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,3/2/2021,,65,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,3/3/2021,,67,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,3/4/2021,,66,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,3/5/2021,,68,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,3/6/2021,,68,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,3/7/2021,,67,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,3/8/2021,,68,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,3/9/2021,,71,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,3/10/2021,,71,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,3/11/2021,,70,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,3/12/2021,,71,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,3/13/2021,,71,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,3/14/2021,,65,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,3/15/2021,,71,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,3/16/2021,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,3/17/2021,,71,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,3/18/2021,,67,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,3/19/2021,,72,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,3/20/2021,,68,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,3/21/2021,,73,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,3/22/2021,,70,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,3/23/2021,,67,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,3/24/2021,,66,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,3/25/2021,,68,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,3/26/2021,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,3/27/2021,,72,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,3/28/2021,,68,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,3/29/2021,,64,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,3/30/2021,,66,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,3/31/2021,,65,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,4/1/2021,,64,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,4/2/2021,,62,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,4/3/2021,,68,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,4/4/2021,,71,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,4/5/2021,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,4/6/2021,,68,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,4/7/2021,,68,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,4/8/2021,,68,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,4/9/2021,,66,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,4/10/2021,,67,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,4/11/2021,,73,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,4/12/2021,,67,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,4/13/2021,,67,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,4/14/2021,,68,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,4/15/2021,,67,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,4/16/2021,,64,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,4/17/2021,,58,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,4/18/2021,,65,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,4/19/2021,,61,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,4/20/2021,,61,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,4/21/2021,,59,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,4/23/2021,,66,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,4/24/2021,,68,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,4/25/2021,,65,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,4/26/2021,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,4/27/2021,,71,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,4/28/2021,,65,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,4/29/2021,,78,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,5/26/2021,,62,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,5/27/2021,,54,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,5/28/2021,,55,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,5/29/2021,,62,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,5/30/2021,,70,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,5/31/2021,,63,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/1/2021,,63,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/2/2021,,56,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/3/2021,,55,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/4/2021,,53,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/5/2021,,54,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/6/2021,,55,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/7/2021,,54,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/8/2021,,56,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/9/2021,,57,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/10/2021,,58,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/11/2021,,58,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/12/2021,,56,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/13/2021,,57,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/14/2021,,59,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/15/2021,,53,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/16/2021,,63,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/17/2021,,58,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/18/2021,,59,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/19/2021,,54,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/22/2021,,58,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/23/2021,,60,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/24/2021,,62,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/25/2021,,58,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/26/2021,,53,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/27/2021,,66,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/28/2021,,63,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/29/2021,,61,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,6/30/2021,,62,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/1/2021,,50,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/2/2021,,64,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/3/2021,,57,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/4/2021,,54,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/5/2021,,61,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/6/2021,,57,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/8/2021,,57,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/9/2021,,58,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/10/2021,,54,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/11/2021,,60,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/12/2021,,61,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/13/2021,,58,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/15/2021,,62,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/16/2021,,58,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/17/2021,,56,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/18/2021,,54,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/19/2021,,51,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/20/2021,,57,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/21/2021,,56,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/22/2021,,57,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/23/2021,,63,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/24/2021,,53,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/25/2021,,50,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/26/2021,,55,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/27/2021,,56,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/30/2021,,62,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,7/31/2021,,57,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/1/2021,,61,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/2/2021,,68,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/3/2021,,60,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/4/2021,,57,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/5/2021,,62,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/6/2021,,56,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/7/2021,,68,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/8/2021,,65,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/9/2021,,54,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/10/2021,,71,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/12/2021,,61,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/13/2021,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/14/2021,,60,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/15/2021,,59,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/16/2021,,57,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/17/2021,,57,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/18/2021,,65,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/19/2021,,65,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/20/2021,,67,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/21/2021,,66,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/22/2021,,64,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/23/2021,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/24/2021,,67,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/25/2021,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/26/2021,,63,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/27/2021,,61,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/28/2021,,72,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/29/2021,,62,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/30/2021,,61,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,8/31/2021,,70,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/1/2021,,74,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/2/2021,,70,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/3/2021,,68,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/4/2021,,68,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/5/2021,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/6/2021,,63,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/7/2021,,71,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/8/2021,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/9/2021,,68,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/10/2021,,62,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/11/2021,,61,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/12/2021,,63,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/13/2021,,66,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/14/2021,,72,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/15/2021,,73,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/16/2021,,67,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/17/2021,,75,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/18/2021,,65,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/19/2021,,66,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/20/2021,,70,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/21/2021,,75,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/22/2021,,70,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/23/2021,,66,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/24/2021,,65,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/25/2021,,70,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/26/2021,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/27/2021,,70,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/28/2021,,73,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/29/2021,,73,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,9/30/2021,,73,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,10/1/2021,,70,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,10/2/2021,,76,,
