Index,Tag,Station,Type,SW Ver.,Time Stamp,Log Interval,Latitude,Longitude,Altitude,DOP,Speed,Battery,Temperature,Light Intensity,Movement,Accelerometer,Alarm,RSSI,Coverage,Retries,Ack Source
383,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 04:09,Every 30 minutes,-17.847177°,25.543200°,(-),<10 meters,0 km/h,3.67 Volt,23°C,(-),Y,"[-1455,-11274,11678]",N,5,N,1,
384,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 04:39,Every 30 minutes,-17.847223°,25.543280°,(-),<10 meters,0 km/h,3.67 Volt,23°C,(-),Y,"[-990,-10531,12386]",N,5,N,1,
385,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 05:09,Every 30 minutes,-17.847152°,25.543610°,(-),<10 meters,0 km/h,3.67 Volt,23°C,(-),Y,"[293,-1186,15918]",N,5,Y,0,
386,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 05:39,Every 30 minutes,-17.846807°,25.543818°,(-),10 meters,0 km/h,3.67 Volt,22°C,(-),Y,"[-1311,-3317,15705]",N,5,Y,0,
387,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 06:09,Every 30 minutes,-17.846855°,25.543828°,(-),10 meters,1 km/h,3.67 Volt,23°C,(-),Y,"[-908,-139,15886]",N,3,Y,0,
388,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 06:40,Every 30 minutes,-17.848180°,25.543615°,(-),10 meters,0 km/h,3.67 Volt,23°C,(-),Y,"[157,-1282,16087]",N,4,Y,0,
389,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 07:09,Every 30 minutes,-17.848298°,25.543065°,(-),10 meters,0 km/h,3.67 Volt,22°C,(-),Y,"[-1849,-2479,15892]",N,5,Y,0,
390,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 07:40,Every 30 minutes,-17.848097°,25.543150°,(-),10 meters,0 km/h,3.67 Volt,23°C,(-),Y,"[-1024,-9,15989]",N,5,Y,0,
391,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 08:10,Every 30 minutes,-17.847945°,25.542970°,(-),10 meters,0 km/h,3.67 Volt,24°C,(-),Y,"[804,-404,16013]",N,2,Y,0,
392,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 08:40,Every 30 minutes,-17.847972°,25.542447°,(-),10 meters,0 km/h,3.67 Volt,25°C,(-),Y,"[-97,-1016,15910]",N,5,N,1,
393,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 09:10,Every 30 minutes,-17.848263°,25.542452°,(-),10 meters,0 km/h,3.67 Volt,27°C,(-),Y,"[19,-760,16088]",N,5,N,1,
394,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 09:40,Every 30 minutes,-17.847857°,25.542903°,(-),10 meters,3 km/h,3.67 Volt,29°C,(-),Y,"[1517,-725,15850]",N,5,N,1,
395,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 10:10,Every 30 minutes,-17.847937°,25.544483°,(-),10 meters,0 km/h,3.67 Volt,30°C,(-),Y,"[-62,-835,15970]",N,5,N,1,
396,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 10:41,Every 30 minutes,-17.847442°,25.544987°,(-),10 meters,1 km/h,3.67 Volt,30°C,(-),Y,"[-7804,3876,13452]",N,5,Y,0,
397,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 11:11,Every 30 minutes,-17.846932°,25.545490°,(-),10 meters,0 km/h,3.67 Volt,28°C,(-),Y,"[-1226,-1195,16072]",N,5,Y,0,
398,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 11:40,Every 30 minutes,-17.846200°,25.545638°,(-),10 meters,0 km/h,3.67 Volt,28°C,(-),Y,"[-1392,-282,16001]",N,3,N,1,
399,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 12:12,Every 30 minutes,-17.846152°,25.545615°,(-),10 meters,0 km/h,3.67 Volt,28°C,(-),Y,"[-994,369,16047]",N,3,N,1,
400,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 12:41,Every 30 minutes,-17.846628°,25.544903°,(-),10 meters,0 km/h,3.67 Volt,27°C,(-),Y,"[-190,-265,15944]",N,3,Y,0,
401,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 13:11,Every 30 minutes,-17.846698°,25.544813°,(-),10 meters,0 km/h,3.67 Volt,29°C,(-),Y,"[351,104,16050]",N,5,Y,0,
402,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 13:41,Every 30 minutes,-17.846817°,25.544697°,(-),10 meters,0 km/h,3.67 Volt,31°C,(-),Y,"[-141,-2465,15914]",N,4,Y,0,
403,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 14:11,Every 30 minutes,-17.847047°,25.543592°,(-),10 meters,0 km/h,3.67 Volt,33°C,(-),Y,"[589,-780,16135]",N,5,N,1,
404,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 14:42,Every 30 minutes,-17.846397°,25.543543°,(-),<10 meters,0 km/h,3.67 Volt,36°C,(-),N,"[638,-957,16006]",N,5,Y,1,
405,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 15:11,Every 30 minutes,-17.845815°,25.544005°,(-),10 meters,0 km/h,3.67 Volt,38°C,(-),Y,"[1662,365,16218]",N,5,Y,0,
406,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 15:41,Every 30 minutes,-17.845502°,25.544212°,(-),10 meters,0 km/h,3.67 Volt,39°C,(-),Y,"[-1476,1005,15968]",N,5,Y,0,
407,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 16:12,Every 30 minutes,-17.844732°,25.543992°,(-),10 meters,0 km/h,3.67 Volt,40°C,(-),Y,"[1104,3597,15460]",N,5,Y,0,
408,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 16:42,Every 30 minutes,-17.844132°,25.544930°,(-),<10 meters,1 km/h,3.67 Volt,39°C,(-),Y,"[-769,3293,15300]",N,5,N,1,
409,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 17:12,Every 30 minutes,-17.842895°,25.545967°,(-),10 meters,0 km/h,3.68 Volt,38°C,(-),Y,"[661,-75,15945]",N,5,Y,0,
410,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 17:43,Every 30 minutes,-17.842475°,25.546200°,(-),<10 meters,1 km/h,3.67 Volt,37°C,(-),Y,"[701,513,16057]",N,5,Y,0,
411,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 18:12,Every 30 minutes,-17.842437°,25.546117°,(-),10 meters,0 km/h,3.67 Volt,36°C,(-),Y,"[1103,-163,15889]",N,5,Y,0,
412,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 18:42,Every 30 minutes,-17.842305°,25.546127°,(-),10 meters,0 km/h,3.67 Volt,34°C,(-),Y,"[617,-616,16054]",N,4,Y,0,
413,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 19:13,Every 30 minutes,-17.842222°,25.546193°,(-),10 meters,0 km/h,3.67 Volt,33°C,(-),Y,"[1097,-521,16033]",N,5,Y,0,
414,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 19:43,Every 30 minutes,-17.842000°,25.546230°,(-),10 meters,0 km/h,3.68 Volt,31°C,(-),Y,"[1523,-1153,16054]",N,5,N,1,
415,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 20:13,Every 30 minutes,-17.841965°,25.546193°,(-),<10 meters,0 km/h,3.68 Volt,30°C,(-),Y,"[-123,-1945,15812]",N,5,N,1,
416,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 20:43,Every 30 minutes,-17.841905°,25.546278°,(-),<10 meters,0 km/h,3.67 Volt,29°C,(-),Y,"[554,272,16075]",N,5,Y,0,
417,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 21:13,Every 30 minutes,-17.841703°,25.546473°,(-),<10 meters,8 km/h,3.67 Volt,29°C,(-),Y,"[389,-790,16002]",N,4,Y,0,
418,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 21:43,Every 30 minutes,-17.841903°,25.546478°,(-),10 meters,0 km/h,3.67 Volt,28°C,(-),Y,"[406,-322,15953]",N,5,Y,0,
419,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 22:14,Every 30 minutes,-17.842433°,25.546365°,(-),<10 meters,0 km/h,3.68 Volt,28°C,(-),Y,"[-355,-1255,16046]",N,3,Y,0,
420,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 22:44,Every 30 minutes,-17.842477°,25.546392°,(-),<10 meters,0 km/h,3.67 Volt,27°C,(-),Y,"[186,-1677,15929]",N,5,Y,0,
421,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 23:14,Every 30 minutes,-17.842747°,25.546457°,(-),<10 meters,0 km/h,3.68 Volt,27°C,(-),Y,"[399,-144,15998]",N,5,Y,0,
422,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,9/9/2021 23:44,Every 30 minutes,-17.842817°,25.546800°,(-),10 meters,0 km/h,3.67 Volt,26°C,(-),Y,"[-1354,-547,16152]",N,5,N,1,
423,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 00:14,Every 30 minutes,-17.842395°,25.546975°,(-),10 meters,0 km/h,3.67 Volt,26°C,(-),Y,"[1415,-2124,15999]",N,5,Y,0,
424,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 00:44,Every 30 minutes,-17.842470°,25.547443°,(-),10 meters,1 km/h,3.68 Volt,25°C,(-),Y,"[1174,411,15938]",N,5,Y,0,
425,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 01:15,Every 30 minutes,-17.842515°,25.547687°,(-),10 meters,0 km/h,3.68 Volt,25°C,(-),Y,"[-101,-2103,15943]",N,5,Y,1,
426,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 01:45,Every 30 minutes,-17.842907°,25.548215°,(-),10 meters,1 km/h,3.67 Volt,25°C,(-),Y,"[384,-833,16049]",N,5,Y,0,
427,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 02:15,Every 30 minutes,-17.842997°,25.548583°,(-),10 meters,1 km/h,3.68 Volt,24°C,(-),Y,"[-487,-13,15517]",N,5,N,1,
428,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 02:45,Every 30 minutes,-17.843858°,25.548870°,(-),10 meters,0 km/h,3.68 Volt,25°C,(-),Y,"[-636,-13897,8544]",N,5,N,1,
429,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 03:15,Every 30 minutes,-17.843877°,25.548883°,(-),10 meters,0 km/h,3.67 Volt,24°C,(-),Y,"[-549,-13364,9392]",N,5,N,1,
430,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 03:45,Every 30 minutes,-17.843967°,25.548738°,(-),10 meters,0 km/h,3.67 Volt,24°C,(-),Y,"[-1252,-1347,15960]",N,5,Y,0,
431,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 04:16,Every 30 minutes,-17.844782°,25.548658°,(-),10 meters,0 km/h,3.67 Volt,24°C,(-),Y,"[-4051,1119,14571]",N,5,N,1,
432,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 04:45,Every 30 minutes,-17.845363°,25.549167°,(-),10 meters,1 km/h,3.67 Volt,24°C,(-),Y,"[-1737,-802,15772]",N,5,Y,1,
433,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 05:16,Every 30 minutes,-17.845942°,25.549770°,(-),10 meters,0 km/h,3.67 Volt,24°C,(-),Y,"[997,-13801,8696]",N,5,Y,0,
434,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 05:46,Every 30 minutes,-17.845995°,25.549717°,(-),10 meters,0 km/h,3.68 Volt,24°C,(-),Y,"[2155,-13949,8094]",N,3,Y,0,
435,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 06:16,Every 30 minutes,-17.845952°,25.549702°,(-),10 meters,0 km/h,3.67 Volt,24°C,(-),Y,"[-5323,-13975,6307]",N,5,N,1,
436,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 06:47,Every 30 minutes,-17.846018°,25.549682°,(-),10 meters,0 km/h,3.67 Volt,24°C,(-),Y,"[1412,15768,2521]",N,5,Y,0,
437,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 07:17,Every 30 minutes,-17.846425°,25.549892°,(-),10 meters,0 km/h,3.67 Volt,24°C,(-),Y,"[413,-1097,16104]",N,5,Y,0,
438,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 07:47,Every 30 minutes,-17.847083°,25.549750°,(-),10 meters,2 km/h,3.67 Volt,25°C,(-),Y,"[2340,-618,16346]",N,4,Y,0,
439,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 08:16,Every 30 minutes,-17.847740°,25.550448°,(-),10 meters,0 km/h,3.67 Volt,27°C,(-),Y,"[-1425,-2452,15723]",N,5,Y,1,
440,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 08:47,Every 30 minutes,-17.848603°,25.549715°,(-),<10 meters,0 km/h,3.67 Volt,28°C,(-),Y,"[-96,-1017,15998]",N,5,Y,0,
441,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 09:17,Every 30 minutes,-17.848700°,25.549440°,(-),10 meters,4 km/h,3.67 Volt,31°C,(-),Y,"[-358,1291,16108]",N,5,Y,0,
442,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 09:47,Every 30 minutes,-17.849023°,25.549630°,(-),10 meters,3 km/h,3.67 Volt,33°C,(-),Y,"[-4874,137,14460]",N,4,N,1,
443,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 10:17,Every 30 minutes,-17.849830°,25.549333°,(-),10 meters,0 km/h,3.67 Volt,35°C,(-),Y,"[899,-696,15969]",N,4,Y,0,
444,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 10:48,Every 30 minutes,-17.850455°,25.549163°,(-),10 meters,0 km/h,3.67 Volt,36°C,(-),Y,"[115,672,15920]",N,5,N,1,
445,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 11:17,Every 30 minutes,-17.850537°,25.549093°,(-),10 meters,0 km/h,3.67 Volt,35°C,(-),Y,"[861,-465,16056]",N,5,N,1,
446,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 11:48,Every 30 minutes,-17.850537°,25.549215°,(-),10 meters,0 km/h,3.67 Volt,35°C,(-),Y,"[1568,-14634,7097]",N,1,Y,0,
447,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 12:19,Every 30 minutes,-17.850300°,25.549005°,(-),10 meters,0 km/h,3.67 Volt,35°C,(-),Y,"[562,114,16016]",N,2,Y,0,
448,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 12:48,Every 30 minutes,-17.849488°,25.548263°,(-),10 meters,0 km/h,3.67 Volt,35°C,(-),Y,"[1142,-525,15809]",N,5,Y,0,
449,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 13:18,Every 30 minutes,-17.847992°,25.546507°,(-),10 meters,3 km/h,3.67 Volt,37°C,(-),Y,"[985,7,15982]",N,1,Y,0,
450,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 13:48,Every 30 minutes,-17.848230°,25.545420°,(-),10 meters,2 km/h,3.67 Volt,37°C,(-),Y,"[24,-677,15974]",N,5,Y,0,
451,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 14:19,Every 30 minutes,-17.848318°,25.544107°,(-),10 meters,2 km/h,3.67 Volt,35°C,(-),Y,"[-4276,813,15721]",N,5,N,1,
452,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 14:48,Every 30 minutes,-17.847845°,25.543718°,(-),10 meters,1 km/h,3.68 Volt,33°C,(-),Y,"[232,-1208,16003]",N,5,N,1,
453,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 15:19,Every 30 minutes,-17.847383°,25.543853°,(-),10 meters,0 km/h,3.67 Volt,33°C,(-),Y,"[496,-1328,16042]",N,5,Y,0,
454,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 15:49,Every 30 minutes,-17.846825°,25.543987°,(-),<10 meters,0 km/h,3.67 Volt,35°C,(-),Y,"[-694,-384,15949]",N,5,N,1,
455,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 16:19,Every 30 minutes,-17.845755°,25.544737°,(-),10 meters,0 km/h,3.67 Volt,35°C,(-),Y,"[-1031,974,15830]",N,5,N,1,
456,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 16:49,Every 30 minutes,-17.844515°,25.545338°,(-),<10 meters,0 km/h,3.68 Volt,35°C,(-),Y,"[726,-1348,15969]",N,5,Y,0,
457,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 17:19,Every 30 minutes,-17.845748°,25.545348°,(-),10 meters,0 km/h,3.67 Volt,35°C,(-),Y,"[345,-2294,15798]",N,5,Y,1,
458,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 17:49,Every 30 minutes,-17.845038°,25.545755°,(-),10 meters,0 km/h,3.67 Volt,34°C,(-),Y,"[1424,-446,15970]",N,5,Y,0,
459,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 18:20,Every 30 minutes,-17.844115°,25.546267°,(-),<10 meters,0 km/h,3.68 Volt,33°C,(-),Y,"[-936,-815,15994]",N,5,N,1,
460,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 18:50,Every 30 minutes,-17.842525°,25.546108°,(-),10 meters,0 km/h,3.67 Volt,32°C,(-),Y,"[-410,-2352,15890]",N,5,Y,1,
461,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 19:20,Every 30 minutes,-17.842418°,25.546150°,(-),<10 meters,0 km/h,3.67 Volt,31°C,(-),Y,"[1184,-318,16032]",N,5,Y,0,
462,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 19:50,Every 30 minutes,-17.842357°,25.546207°,(-),10 meters,0 km/h,3.67 Volt,30°C,(-),Y,"[489,-1566,16038]",N,5,Y,0,
463,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 20:20,Every 30 minutes,-17.842320°,25.546120°,(-),<10 meters,0 km/h,3.67 Volt,29°C,(-),Y,"[915,1550,15886]",N,5,Y,1,
464,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 20:50,Every 30 minutes,-17.841712°,25.546362°,(-),<10 meters,0 km/h,3.67 Volt,29°C,(-),Y,"[1226,432,15901]",N,5,Y,0,
465,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 21:20,Every 30 minutes,-17.841577°,25.546685°,(-),10 meters,0 km/h,3.68 Volt,28°C,(-),Y,"[1057,-1586,15924]",N,5,Y,0,
466,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 21:50,Every 30 minutes,-17.841428°,25.546878°,(-),10 meters,0 km/h,3.67 Volt,27°C,(-),Y,"[485,1972,16021]",N,5,N,1,
467,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 22:21,Every 30 minutes,-17.841362°,25.546905°,(-),<10 meters,0 km/h,3.67 Volt,27°C,(-),Y,"[736,-986,15969]",N,5,Y,0,
468,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 22:51,Every 30 minutes,-17.841193°,25.547067°,(-),<10 meters,0 km/h,3.67 Volt,26°C,(-),Y,"[-1452,-217,15882]",N,5,Y,0,
469,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 23:21,Every 30 minutes,-17.841042°,25.547130°,(-),<10 meters,0 km/h,3.67 Volt,26°C,(-),Y,"[-1143,-1190,15895]",N,4,Y,0,
470,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,10/9/2021 23:51,Every 30 minutes,-17.840987°,25.547123°,(-),10 meters,0 km/h,3.67 Volt,26°C,(-),Y,"[722,-1907,15829]",N,5,Y,0,
471,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,11/9/2021 00:21,Every 30 minutes,-17.841275°,25.547098°,(-),10 meters,0 km/h,3.67 Volt,26°C,(-),Y,"[1266,-1518,15817]",N,5,Y,0,
472,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,11/9/2021 00:51,Every 30 minutes,-17.841215°,25.546888°,(-),10 meters,1 km/h,3.67 Volt,26°C,(-),Y,"[-1522,-1486,15921]",N,5,Y,0,
473,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,11/9/2021 01:22,Every 30 minutes,-17.841748°,25.546592°,(-),10 meters,0 km/h,3.67 Volt,25°C,(-),Y,"[1276,-1771,15896]",N,5,Y,1,
474,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,11/9/2021 01:52,Every 30 minutes,-17.841892°,25.546437°,(-),10 meters,0 km/h,3.67 Volt,25°C,(-),Y,"[-8431,1807,12475]",N,2,Y,0,
475,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,11/9/2021 02:22,Every 30 minutes,-17.842300°,25.546370°,(-),<10 meters,0 km/h,3.67 Volt,25°C,(-),Y,"[719,-910,15962]",N,5,Y,0,
476,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,11/9/2021 02:52,Every 30 minutes,-17.842795°,25.546000°,(-),<10 meters,1 km/h,3.67 Volt,25°C,(-),Y,"[934,340,16097]",N,5,Y,0,
477,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,11/9/2021 03:22,Every 30 minutes,-17.843667°,25.545783°,(-),10 meters,2 km/h,3.67 Volt,24°C,(-),Y,"[154,-536,16044]",N,5,Y,0,
478,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,11/9/2021 03:53,Every 30 minutes,-17.845022°,25.545690°,(-),10 meters,1 km/h,3.67 Volt,24°C,(-),Y,"[-4378,-695,15339]",N,4,Y,0,
479,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,11/9/2021 04:23,Every 30 minutes,-17.845010°,25.545692°,(-),10 meters,0 km/h,3.67 Volt,24°C,(-),Y,"[444,-12855,10009]",N,5,Y,0,
480,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,11/9/2021 04:54,Every 30 minutes,-17.845040°,25.545678°,(-),10 meters,0 km/h,3.67 Volt,23°C,(-),N,"[359,-12792,10141]",N,3,Y,0,
481,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,11/9/2021 05:24,Every 30 minutes,-17.845072°,25.545673°,(-),10 meters,0 km/h,3.67 Volt,23°C,(-),Y,"[645,13328,8700]",N,5,N,1,
482,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,11/9/2021 05:53,Every 30 minutes,-17.845045°,25.545703°,(-),<10 meters,0 km/h,3.67 Volt,23°C,(-),Y,"[505,12103,10404]",N,5,N,1,
483,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,11/9/2021 06:23,Every 30 minutes,-17.845780°,25.545602°,(-),10 meters,1 km/h,3.67 Volt,24°C,(-),Y,"[674,-1557,16049]",N,5,Y,0,
484,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,11/9/2021 06:53,Every 30 minutes,-17.846253°,25.545425°,(-),10 meters,0 km/h,3.67 Volt,23°C,(-),Y,"[1635,-899,15893]",N,5,Y,0,
485,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,11/9/2021 07:24,Every 30 minutes,-17.846702°,25.544897°,(-),10 meters,0 km/h,3.67 Volt,23°C,(-),Y,"[-2045,210,15889]",N,5,Y,0,
486,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,11/9/2021 07:53,Every 30 minutes,-17.846893°,25.544615°,(-),10 meters,0 km/h,3.67 Volt,24°C,(-),Y,"[12,-402,16061]",N,5,N,1,
487,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,11/9/2021 08:24,Every 30 minutes,-17.846830°,25.544613°,(-),10 meters,0 km/h,3.67 Volt,25°C,(-),Y,"[614,-1442,15919]",N,5,Y,0,
488,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,11/9/2021 08:54,Every 30 minutes,-17.847082°,25.544623°,(-),10 meters,0 km/h,3.67 Volt,26°C,(-),Y,"[-2751,-967,15755]",N,5,Y,0,
489,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,11/9/2021 09:24,Every 30 minutes,-17.847537°,25.544858°,(-),10 meters,1 km/h,3.67 Volt,27°C,(-),Y,"[-7290,4979,13651]",N,5,N,1,
490,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,11/9/2021 09:55,Every 30 minutes,-17.847025°,25.545408°,(-),10 meters,0 km/h,3.67 Volt,26°C,(-),Y,"[-6307,2067,14342]",N,5,N,1,
491,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,11/9/2021 10:24,Every 30 minutes,-17.846283°,25.545723°,(-),10 meters,2 km/h,3.67 Volt,26°C,(-),Y,"[-2322,-400,15786]",N,5,Y,0,
492,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,11/9/2021 10:54,Every 30 minutes,-17.846063°,25.545912°,(-),10 meters,0 km/h,3.67 Volt,26°C,(-),Y,"[-925,-241,15680]",N,5,Y,0,
493,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,11/9/2021 11:25,Every 30 minutes,-17.846192°,25.545800°,(-),10 meters,0 km/h,3.67 Volt,27°C,(-),Y,"[-780,1050,15933]",N,5,Y,1,
494,Bull 16: 4658,AWTIRDMVAPU539,IR-SAT Tag,63,11/9/2021 11:55,Every 30 minutes,-17.846167°,25.545342°,(-),10 meters,0 km/h,3.67 Volt,28°C,(-),Y,"[-52,-1118,16068]",N,4,N,1,
