"","Time","Latitude","Longitude","doy","BulNum"
"7487","2021-03-01 12:02:03",-18.1776333333333,25.9564,60,"15"
"7527","2021-03-01 13:00:32",-18.1810166666667,25.9660333333333,60,"15"
"1252","2021-03-01 13:01:03",-18.2329333333333,25.9441,60,"2"
"12442","2021-03-01 14:00:32",-17.9,25.7828166666667,60,"8"
"7567","2021-03-01 14:00:32",-18.1726833333333,25.9600333333333,60,"15"
"7607","2021-03-01 15:00:32",-18.1694,25.9593333333333,60,"15"
"12441","2021-03-01 16:00:32",-18.1222333333333,25.6103666666667,60,"6"
"12563","2021-03-01 16:00:32",-18.0638833333333,25.7412666666667,60,"12"
"7647","2021-03-01 16:00:32",-18.1651166666667,25.9496166666667,60,"15"
"1256","2021-03-01 17:00:32",-18.2335833333333,25.9616,60,"2"
"7687","2021-03-01 17:00:32",-18.1631,25.93985,60,"15"
"12482","2021-03-01 18:00:32",-17.90455,25.7888666666667,60,"8"
"7727","2021-03-01 18:00:32",-18.15985,25.92725,60,"15"
"7767","2021-03-01 19:00:57",-18.1544166666667,25.9126833333333,60,"15"
"12481","2021-03-01 20:00:32",-18.1328666666667,25.6158333333333,60,"6"
"12603","2021-03-01 20:00:32",-18.0716833333333,25.7432166666667,60,"12"
"7807","2021-03-01 20:01:03",-18.1530333333333,25.93215,60,"15"
"1260","2021-03-01 21:00:32",-18.2210666666667,25.96605,60,"2"
"7847","2021-03-01 21:00:32",-18.1454833333333,25.9436833333333,60,"15"
"12522","2021-03-01 22:00:32",-17.9135,25.7910666666667,60,"8"
"7887","2021-03-01 22:00:32",-18.1383666666667,25.93685,60,"15"
"7927","2021-03-01 23:00:32",-18.1391,25.9381833333333,60,"15"
"12521","2021-03-02 00:00:32",-18.1323333333333,25.6162833333333,61,"6"
"12643","2021-03-02 00:00:32",-18.07035,25.7335833333333,61,"12"
"7967","2021-03-02 00:01:04",-18.13945,25.9377166666667,61,"15"
"1264","2021-03-02 01:00:32",-18.2212833333333,25.96195,61,"2"
"8007","2021-03-02 01:00:32",-18.1385666666667,25.9344333333333,61,"15"
"12562","2021-03-02 02:00:32",-17.9131,25.79245,61,"8"
"8047","2021-03-02 02:00:32",-18.1408833333333,25.9261166666667,61,"15"
"8087","2021-03-02 03:00:32",-18.1449666666667,25.9177333333333,61,"15"
"12561","2021-03-02 04:00:32",-18.1322833333333,25.6163333333333,61,"6"
"12683","2021-03-02 04:00:32",-18.07015,25.7327666666667,61,"12"
"8127","2021-03-02 04:00:32",-18.1495333333333,25.9138,61,"15"
"1268","2021-03-02 05:00:32",-18.21765,25.9563166666667,61,"2"
"8167","2021-03-02 05:00:32",-18.1495333333333,25.9138666666667,61,"15"
"12602","2021-03-02 06:00:32",-17.9162666666667,25.78645,61,"8"
"8207","2021-03-02 06:00:32",-18.14955,25.9138333333333,61,"15"
"8247","2021-03-02 07:00:32",-18.1496833333333,25.9138333333333,61,"15"
"12601","2021-03-02 08:00:32",-18.13215,25.6173833333333,61,"6"
"12723","2021-03-02 08:00:32",-18.06285,25.7262166666667,61,"12"
"8287","2021-03-02 08:00:32",-18.1567166666667,25.9178333333333,61,"15"
"8327","2021-03-02 09:00:32",-18.1636166666667,25.9221666666667,61,"15"
"1272","2021-03-02 09:00:33",-18.2299,25.9377,61,"2"
"12642","2021-03-02 10:00:32",-17.9133833333333,25.7866166666667,61,"8"
"8367","2021-03-02 10:00:33",-18.1641,25.9291,61,"15"
"8407","2021-03-02 11:00:57",-18.1728166666667,25.9470166666667,61,"15"
"12641","2021-03-02 12:00:32",-18.1299666666667,25.6191333333333,61,"6"
"12763","2021-03-02 12:00:32",-18.0696166666667,25.72125,61,"12"
"8447","2021-03-02 12:00:52",-18.17845,25.9513,61,"15"
"1276","2021-03-02 13:00:32",-18.2084333333333,25.9462833333333,61,"2"
"8487","2021-03-02 13:00:57",-18.1792,25.9605666666667,61,"15"
"12682","2021-03-02 14:00:32",-17.90835,25.7877666666667,61,"8"
"8527","2021-03-02 14:00:32",-18.1723333333333,25.9713833333333,61,"15"
"8567","2021-03-02 15:00:32",-18.1741166666667,25.9833833333333,61,"15"
"12681","2021-03-02 16:00:32",-18.1269333333333,25.6186333333333,61,"6"
"12803","2021-03-02 16:00:32",-18.0745166666667,25.7218833333333,61,"12"
"8607","2021-03-02 16:00:32",-18.1826666666667,25.9887,61,"15"
"1280","2021-03-02 17:00:32",-18.1976333333333,25.94705,61,"2"
"8647","2021-03-02 17:01:03",-18.1887833333333,26.00085,61,"15"
"12722","2021-03-02 18:00:32",-17.9083166666667,25.7879666666667,61,"8"
"8687","2021-03-02 18:15:32",-18.1981333333333,26.0138166666667,61,"15"
"8727","2021-03-02 19:15:32",-18.1979166666667,26.0185833333333,61,"15"
"12721","2021-03-02 20:00:32",-18.1283,25.6195833333333,61,"6"
"12843","2021-03-02 20:00:32",-18.0941166666667,25.7142166666667,61,"12"
"8767","2021-03-02 20:15:32",-18.20605,26.0292333333333,61,"15"
"1284","2021-03-02 21:00:56",-18.1957666666667,25.9278833333333,61,"2"
"8807","2021-03-02 21:15:32",-18.2072166666667,26.0281166666667,61,"15"
"8847","2021-03-02 22:15:32",-18.2022,26.0102166666667,61,"15"
"8887","2021-03-02 23:15:32",-18.2029333333333,26.0014666666667,61,"15"
"12761","2021-03-03 00:00:32",-18.1249,25.61915,62,"6"
"12762","2021-03-03 00:00:32",-17.9162,25.7793,62,"8"
"12883","2021-03-03 00:00:32",-18.1270833333333,25.7158166666667,62,"12"
"8927","2021-03-03 00:15:32",-18.1992333333333,25.9853833333333,62,"15"
"1288","2021-03-03 01:00:32",-18.18435,25.9057666666667,62,"2"
"8967","2021-03-03 01:15:32",-18.1984666666667,25.9739833333333,62,"15"
"9007","2021-03-03 02:15:32",-18.1913333333333,25.9691,62,"15"
"9047","2021-03-03 03:15:32",-18.1902666666667,25.9669166666667,62,"15"
"12801","2021-03-03 04:00:32",-18.1276333333333,25.6213333333333,62,"6"
"12802","2021-03-03 04:00:32",-17.9204,25.7765166666667,62,"8"
"12923","2021-03-03 04:00:32",-18.1430333333333,25.7039333333333,62,"12"
"9087","2021-03-03 04:15:32",-18.1903,25.9668333333333,62,"15"
"1292","2021-03-03 05:00:59",-18.1805,25.9056333333333,62,"2"
"9127","2021-03-03 05:15:33",-18.1901666666667,25.9667666666667,62,"15"
"9167","2021-03-03 06:15:32",-18.1903666666667,25.96685,62,"15"
"9207","2021-03-03 07:15:32",-18.1901333333333,25.9664,62,"15"
"12841","2021-03-03 08:00:32",-18.132,25.6199833333333,62,"6"
"12842","2021-03-03 08:00:32",-17.9202833333333,25.7762833333333,62,"8"
"12963","2021-03-03 08:00:32",-18.1487666666667,25.70035,62,"12"
"9247","2021-03-03 08:15:31",-18.1891,25.96385,62,"15"
"1296","2021-03-03 09:00:33",-18.1764166666667,25.90525,62,"2"
"9287","2021-03-03 09:15:32",-18.1912,25.9612833333333,62,"15"
"9327","2021-03-03 10:15:32",-18.1925666666667,25.9452833333333,62,"15"
"9367","2021-03-03 11:15:56",-18.20385,25.93865,62,"15"
"12881","2021-03-03 12:00:32",-18.1338,25.6385666666667,62,"6"
"12882","2021-03-03 12:00:32",-17.9191666666667,25.77615,62,"8"
"13003","2021-03-03 12:00:32",-18.1378666666667,25.6903666666667,62,"12"
"9407","2021-03-03 12:15:57",-18.20745,25.93805,62,"15"
"1300","2021-03-03 13:00:59",-18.16925,25.9026333333333,62,"2"
"9447","2021-03-03 13:15:32",-18.2064666666667,25.9377166666667,62,"15"
"9487","2021-03-03 14:30:32",-18.2061333333333,25.9302333333333,62,"15"
"9527","2021-03-03 15:30:32",-18.2005166666667,25.9330666666667,62,"15"
"12921","2021-03-03 16:00:32",-18.1441833333333,25.63025,62,"6"
"12922","2021-03-03 16:00:32",-17.9171,25.7752333333333,62,"8"
"13043","2021-03-03 16:00:32",-18.1408333333333,25.6844833333333,62,"12"
"9567","2021-03-03 16:30:32",-18.2013,25.9328333333333,62,"15"
"1304","2021-03-03 17:00:32",-18.1606166666667,25.8921166666667,62,"2"
"9607","2021-03-03 17:30:32",-18.2018666666667,25.9325166666667,62,"15"
"9647","2021-03-03 18:30:32",-18.21195,25.92075,62,"15"
"9687","2021-03-03 19:30:32",-18.2203666666667,25.9184333333333,62,"15"
"12961","2021-03-03 20:00:32",-18.1299333333333,25.6198,62,"6"
"12962","2021-03-03 20:00:32",-17.9173166666667,25.77365,62,"8"
"13083","2021-03-03 20:00:32",-18.1655833333333,25.6829,62,"12"
"9727","2021-03-03 20:30:32",-18.2242,25.9156333333333,62,"15"
"1308","2021-03-03 21:00:32",-18.1533,25.8635,62,"2"
"9767","2021-03-03 21:30:32",-18.2228,25.91585,62,"15"
"9807","2021-03-03 22:30:32",-18.2211666666667,25.9181,62,"15"
"9847","2021-03-03 23:30:32",-18.2184833333333,25.9145666666667,62,"15"
"13001","2021-03-04 00:00:32",-18.1219666666667,25.6147333333333,63,"6"
"13002","2021-03-04 00:00:32",-17.9201,25.77505,63,"8"
"13123","2021-03-04 00:00:32",-18.1749166666667,25.6882166666667,63,"12"
"9887","2021-03-04 00:30:32",-18.2076333333333,25.9128166666667,63,"15"
"1312","2021-03-04 01:00:32",-18.14205,25.8565166666667,63,"2"
"9927","2021-03-04 01:30:32",-18.1959166666667,25.93325,63,"15"
"9967","2021-03-04 02:30:32",-18.1952166666667,25.9333833333333,63,"15"
"10007","2021-03-04 03:30:32",-18.1944666666667,25.9341333333333,63,"15"
"13041","2021-03-04 04:00:32",-18.1255333333333,25.6117833333333,63,"6"
"13042","2021-03-04 04:00:32",-17.9227,25.7699833333333,63,"8"
"13163","2021-03-04 04:00:32",-18.1792,25.6882,63,"12"
"10047","2021-03-04 04:30:32",-18.1945833333333,25.9341333333333,63,"15"
"1316","2021-03-04 05:01:34",-18.1335333333333,25.8503333333333,63,"2"
"10087","2021-03-04 05:30:32",-18.19455,25.9341333333333,63,"15"
"10127","2021-03-04 06:30:35",-18.1946,25.9340666666667,63,"15"
"10167","2021-03-04 07:30:32",-18.1945333333333,25.9340666666667,63,"15"
"13081","2021-03-04 08:00:32",-18.1252833333333,25.6191666666667,63,"6"
"13082","2021-03-04 08:00:32",-17.9293833333333,25.76555,63,"8"
"13203","2021-03-04 08:00:32",-18.1692166666667,25.7022833333333,63,"12"
"10207","2021-03-04 08:30:32",-18.1945666666667,25.9340666666667,63,"15"
"1320","2021-03-04 09:00:33",-18.1303,25.84265,63,"2"
"10247","2021-03-04 09:30:32",-18.1945333333333,25.9340333333333,63,"15"
"10287","2021-03-04 10:30:32",-18.1944333333333,25.9340666666667,63,"15"
"10327","2021-03-04 11:30:32",-18.1945666666667,25.9340833333333,63,"15"
"13121","2021-03-04 12:00:32",-18.0977,25.6248333333333,63,"6"
"13122","2021-03-04 12:00:32",-17.9321,25.7637333333333,63,"8"
"13243","2021-03-04 12:00:32",-18.1673166666667,25.7265,63,"12"
"10367","2021-03-04 12:30:32",-18.19455,25.9341,63,"15"
"1324","2021-03-04 13:00:32",-18.13575,25.8387666666667,63,"2"
"10407","2021-03-04 13:30:32",-18.1945833333333,25.9340666666667,63,"15"
"10447","2021-03-04 14:30:32",-18.19455,25.9341166666667,63,"15"
"10487","2021-03-04 15:30:32",-18.1946833333333,25.9341833333333,63,"15"
"13161","2021-03-04 16:00:32",-18.1047833333333,25.6036333333333,63,"6"
"13162","2021-03-04 16:00:32",-17.9301833333333,25.7593166666667,63,"8"
"13283","2021-03-04 16:00:32",-18.1869666666667,25.7222833333333,63,"12"
"10527","2021-03-04 16:31:03",-18.1948833333333,25.9343833333333,63,"15"
"1328","2021-03-04 17:00:32",-18.1412,25.8439166666667,63,"2"
"10567","2021-03-04 17:30:32",-18.1952166666667,25.93505,63,"15"
"10607","2021-03-04 18:30:57",-18.1901333333333,25.9317333333333,63,"15"
"10647","2021-03-04 19:30:32",-18.1787333333333,25.9251666666667,63,"15"
"13201","2021-03-04 20:00:32",-18.0664833333333,25.59905,63,"6"
"13202","2021-03-04 20:00:32",-17.9129333333333,25.7710333333333,63,"8"
"13323","2021-03-04 20:00:32",-18.2179833333333,25.7153333333333,63,"12"
"10687","2021-03-04 20:30:32",-18.16335,25.9172166666667,63,"15"
"1332","2021-03-04 21:00:32",-18.1440666666667,25.8398833333333,63,"2"
"10727","2021-03-04 21:30:32",-18.1511166666667,25.91095,63,"15"
"10767","2021-03-04 22:30:32",-18.1293666666667,25.8987666666667,63,"15"
"10807","2021-03-04 23:30:58",-18.1298166666667,25.8937166666667,63,"15"
"13241","2021-03-05 00:00:32",-18.0294166666667,25.6013333333333,64,"6"
"13242","2021-03-05 00:00:32",-17.9111,25.77205,64,"8"
"13363","2021-03-05 00:00:32",-18.24325,25.72245,64,"12"
"10847","2021-03-05 00:30:57",-18.1303,25.8694833333333,64,"15"
"1336","2021-03-05 01:00:32",-18.1449166666667,25.8299333333333,64,"2"
"10887","2021-03-05 01:30:32",-18.1242,25.8448,64,"15"
"10927","2021-03-05 02:30:51",-18.1132333333333,25.8310666666667,64,"15"
"10967","2021-03-05 03:30:32",-18.1093666666667,25.8274166666667,64,"15"
"13281","2021-03-05 04:00:32",-18.0233,25.60545,64,"6"
"13282","2021-03-05 04:00:32",-17.9140833333333,25.7643333333333,64,"8"
"13403","2021-03-05 04:00:32",-18.2687833333333,25.7411666666667,64,"12"
"11007","2021-03-05 04:31:27",-18.1064666666667,25.82055,64,"15"
"1340","2021-03-05 05:00:32",-18.1536666666667,25.83615,64,"2"
"11047","2021-03-05 05:30:32",-18.10635,25.8204833333333,64,"15"
"11087","2021-03-05 06:30:32",-18.1059166666667,25.82015,64,"15"
"11127","2021-03-05 07:30:32",-18.1051,25.82055,64,"15"
"13322","2021-03-05 08:00:32",-17.9183166666667,25.7551333333333,64,"8"
"13443","2021-03-05 08:00:32",-18.27815,25.7436,64,"12"
"11167","2021-03-05 08:30:32",-18.1039166666667,25.82045,64,"15"
"1344","2021-03-05 09:00:32",-18.1614,25.8355333333333,64,"2"
"11207","2021-03-05 09:30:32",-18.1052,25.8202333333333,64,"15"
"13321","2021-03-05 10:00:32",-18.00505,25.6132833333333,64,"6"
"11247","2021-03-05 10:30:32",-18.1052333333333,25.8202666666667,64,"15"
"11287","2021-03-05 11:30:32",-18.1052666666667,25.8198333333333,64,"15"
"13362","2021-03-05 12:00:32",-17.9127833333333,25.75805,64,"8"
"13483","2021-03-05 12:00:32",-18.2846166666667,25.7369666666667,64,"12"
"11327","2021-03-05 12:30:32",-18.1053,25.81985,64,"15"
"1348","2021-03-05 13:00:32",-18.1622,25.8419666666667,64,"2"
"11367","2021-03-05 13:30:32",-18.1052666666667,25.8199333333333,64,"15"
"13361","2021-03-05 14:00:32",-17.9966,25.6068,64,"6"
"11407","2021-03-05 14:30:32",-18.1052833333333,25.8199833333333,64,"15"
"11446","2021-03-05 15:30:32",-18.1052,25.8186166666667,64,"15"
"13402","2021-03-05 16:00:32",-17.8898833333333,25.76475,64,"8"
"13523","2021-03-05 16:00:32",-18.2906666666667,25.7317333333333,64,"12"
"11486","2021-03-05 16:30:58",-18.1043833333333,25.8173166666667,64,"15"
"1352","2021-03-05 17:00:32",-18.1610166666667,25.8311166666667,64,"2"
"11526","2021-03-05 17:30:32",-18.1044833333333,25.8129333333333,64,"15"
"13401","2021-03-05 18:00:32",-17.968,25.6222166666667,64,"6"
"11566","2021-03-05 18:30:32",-18.1048,25.8083666666667,64,"15"
"11606","2021-03-05 19:30:32",-18.1042,25.7972166666667,64,"15"
"13563","2021-03-05 20:00:32",-18.2890333333333,25.73115,64,"12"
"11646","2021-03-05 20:30:32",-18.1059333333333,25.7838833333333,64,"15"
"1356","2021-03-05 21:00:32",-18.1609666666667,25.82695,64,"2"
"13442","2021-03-05 21:00:32",-17.889,25.76485,64,"8"
"11685","2021-03-05 21:30:32",-18.1026833333333,25.7806333333333,64,"15"
"13441","2021-03-05 22:00:32",-17.9340333333333,25.6336833333333,64,"6"
"11725","2021-03-05 22:30:32",-18.0969,25.7805333333333,64,"15"
"11765","2021-03-05 23:30:32",-18.0772333333333,25.7784166666667,64,"15"
"13603","2021-03-06 00:00:32",-18.2950333333333,25.7255833333333,65,"12"
"11805","2021-03-06 00:30:32",-18.0634,25.7728,65,"15"
"13482","2021-03-06 01:00:32",-17.8830333333333,25.76305,65,"8"
"1360","2021-03-06 01:00:33",-18.1622666666667,25.8263,65,"2"
"11845","2021-03-06 01:30:51",-18.05315,25.7753833333333,65,"15"
"13481","2021-03-06 02:00:32",-17.9274333333333,25.6509666666667,65,"6"
"11885","2021-03-06 02:30:32",-18.0456,25.7776333333333,65,"15"
"11925","2021-03-06 03:30:32",-18.04535,25.7778333333333,65,"15"
"13643","2021-03-06 04:00:32",-18.3027666666667,25.7111833333333,65,"12"
"11965","2021-03-06 04:30:32",-18.0452666666667,25.77785,65,"15"
"1364","2021-03-06 05:00:32",-18.1696833333333,25.8291833333333,65,"2"
"13522","2021-03-06 05:00:32",-17.87995,25.7629833333333,65,"8"
"12005","2021-03-06 05:30:32",-18.0450666666667,25.7773666666667,65,"15"
"13521","2021-03-06 06:00:32",-17.9242666666667,25.6906333333333,65,"6"
"12045","2021-03-06 06:30:32",-18.0458666666667,25.7761333333333,65,"15"
"12085","2021-03-06 07:30:31",-18.0454666666667,25.7751833333333,65,"15"
"13683","2021-03-06 08:00:32",-18.3180833333333,25.7102,65,"12"
"12125","2021-03-06 08:30:32",-18.0452833333333,25.7751,65,"15"
"1368","2021-03-06 09:00:32",-18.1701666666667,25.8297333333333,65,"2"
"13562","2021-03-06 09:00:32",-17.8789333333333,25.7644333333333,65,"8"
"12165","2021-03-06 09:30:33",-18.04535,25.7751666666667,65,"15"
"13561","2021-03-06 10:01:02",-17.9256166666667,25.7294666666667,65,"6"
"12204","2021-03-06 10:30:33",-18.04495,25.7762333333333,65,"15"
"12244","2021-03-06 11:30:33",-18.0449666666667,25.77625,65,"15"
"13723","2021-03-06 12:00:32",-18.3546,25.7192333333333,65,"12"
"12284","2021-03-06 12:30:32",-18.0449166666667,25.7762333333333,65,"15"
"1372","2021-03-06 13:00:32",-18.1627666666667,25.84175,65,"2"
"13602","2021-03-06 13:00:32",-17.8647833333333,25.77565,65,"8"
"12324","2021-03-06 13:30:32",-18.0456166666667,25.7768,65,"15"
"13601","2021-03-06 14:00:32",-17.90145,25.8056333333333,65,"6"
"12364","2021-03-06 14:30:32",-18.0458333333333,25.7767833333333,65,"15"
"12404","2021-03-06 15:30:32",-18.0476,25.7762833333333,65,"15"
"13763","2021-03-06 16:00:32",-18.3557333333333,25.7196,65,"12"
"12444","2021-03-06 16:30:32",-18.0483166666667,25.7770333333333,65,"15"
"1376","2021-03-06 17:00:32",-18.1614833333333,25.8300166666667,65,"2"
"13642","2021-03-06 17:00:32",-17.8625333333333,25.7752,65,"8"
"12484","2021-03-06 17:30:32",-18.0497333333333,25.7748,65,"15"
"13641","2021-03-06 18:00:32",-17.9089333333333,25.7908666666667,65,"6"
"12524","2021-03-06 18:30:32",-18.05205,25.7721333333333,65,"15"
"12564","2021-03-06 19:30:32",-18.0528666666667,25.7703666666667,65,"15"
"13803","2021-03-06 20:00:32",-18.3571,25.74365,65,"12"
"12604","2021-03-06 20:30:32",-18.05255,25.7694,65,"15"
"1380","2021-03-06 21:00:32",-18.1490166666667,25.8195833333333,65,"2"
"13682","2021-03-06 21:00:32",-17.85805,25.7723,65,"8"
"12644","2021-03-06 21:30:32",-18.0523,25.7682,65,"15"
"13681","2021-03-06 22:00:32",-17.8829166666667,25.7689,65,"6"
"12684","2021-03-06 22:30:32",-18.0546833333333,25.7661666666667,65,"15"
"12724","2021-03-06 23:30:32",-18.0568333333333,25.76445,65,"15"
"13843","2021-03-07 00:00:32",-18.3765833333333,25.7379166666667,66,"12"
"12764","2021-03-07 00:30:33",-18.0569833333333,25.7643166666667,66,"15"
"1384","2021-03-07 01:00:32",-18.09545,25.8127,66,"2"
"13722","2021-03-07 01:00:32",-17.8636166666667,25.7688666666667,66,"8"
"12804","2021-03-07 01:30:36",-18.0576333333333,25.7652333333333,66,"15"
"13721","2021-03-07 02:00:32",-17.87325,25.7663333333333,66,"6"
"12844","2021-03-07 02:30:32",-18.05765,25.7652333333333,66,"15"
"12884","2021-03-07 03:30:32",-18.05755,25.76645,66,"15"
"13883","2021-03-07 04:00:33",-18.37695,25.7363,66,"12"
"12924","2021-03-07 04:30:32",-18.0576333333333,25.7667166666667,66,"15"
"13762","2021-03-07 05:00:32",-17.8648,25.7678333333333,66,"8"
"1388","2021-03-07 05:01:03",-18.0577333333333,25.7978333333333,66,"2"
"12964","2021-03-07 05:30:32",-18.0576833333333,25.7666666666667,66,"15"
"13761","2021-03-07 06:00:32",-17.8729166666667,25.7663333333333,66,"6"
"13004","2021-03-07 06:30:32",-18.0567,25.7682666666667,66,"15"
"13044","2021-03-07 07:30:32",-18.0549166666667,25.771,66,"15"
"13923","2021-03-07 08:00:32",-18.37895,25.738,66,"12"
"13084","2021-03-07 08:30:32",-18.0543166666667,25.7704666666667,66,"15"
"13802","2021-03-07 09:00:32",-17.8687333333333,25.7701333333333,66,"8"
"1392","2021-03-07 09:00:57",-18.0508833333333,25.7914166666667,66,"2"
"13124","2021-03-07 09:30:57",-18.0539833333333,25.7708333333333,66,"15"
"13801","2021-03-07 10:00:32",-17.8772833333333,25.7736666666667,66,"6"
"13164","2021-03-07 10:30:32",-18.0527166666667,25.7715333333333,66,"15"
"13204","2021-03-07 11:30:36",-18.0524833333333,25.77155,66,"15"
"13963","2021-03-07 12:00:32",-18.39045,25.7655166666667,66,"12"
"13244","2021-03-07 12:30:32",-18.0525,25.7712333333333,66,"15"
"13842","2021-03-07 13:00:32",-17.86115,25.7735,66,"8"
"1396","2021-03-07 13:00:33",-18.0352333333333,25.7942333333333,66,"2"
"13284","2021-03-07 13:30:32",-18.0524833333333,25.77125,66,"15"
"13841","2021-03-07 14:00:32",-17.8781666666667,25.7875833333333,66,"6"
"13324","2021-03-07 14:30:32",-18.0536,25.7707333333333,66,"15"
"13364","2021-03-07 15:30:32",-18.05435,25.7704833333333,66,"15"
"14003","2021-03-07 16:00:32",-18.3984166666667,25.7747166666667,66,"12"
"13404","2021-03-07 16:30:32",-18.0550666666667,25.7695,66,"15"
"1400","2021-03-07 17:00:32",-18.0279666666667,25.8052833333333,66,"2"
"13444","2021-03-07 17:30:57",-18.0582833333333,25.7674166666667,66,"15"
"13881","2021-03-07 18:00:32",-17.8908666666667,25.7937,66,"6"
"13484","2021-03-07 18:30:32",-18.06325,25.76625,66,"15"
"13882","2021-03-07 19:00:32",-17.8581,25.7562166666667,66,"8"
"13524","2021-03-07 19:30:32",-18.0674833333333,25.7629166666667,66,"15"
"14043","2021-03-07 20:00:32",-18.4112666666667,25.7860833333333,66,"12"
"13564","2021-03-07 20:30:32",-18.07045,25.7587666666667,66,"15"
"1404","2021-03-07 21:01:27",-18.0212333333333,25.8000833333333,66,"2"
"13604","2021-03-07 21:30:32",-18.0727,25.76015,66,"15"
"13921","2021-03-07 22:00:32",-17.88085,25.7656833333333,66,"6"
"13644","2021-03-07 22:30:32",-18.0770666666667,25.7660666666667,66,"15"
"13922","2021-03-07 23:00:32",-17.8695,25.7505333333333,66,"8"
"13684","2021-03-07 23:30:32",-18.07655,25.7662166666667,66,"15"
"14083","2021-03-08 00:00:32",-18.4132,25.76885,67,"12"
"13724","2021-03-08 00:30:32",-18.0754666666667,25.7646666666667,67,"15"
"1408","2021-03-08 01:00:32",-18.0203,25.8042666666667,67,"2"
"13764","2021-03-08 01:30:32",-18.0665166666667,25.7624833333333,67,"15"
"13961","2021-03-08 02:00:32",-17.87385,25.74915,67,"6"
"13804","2021-03-08 02:30:32",-18.059,25.76895,67,"15"
"13962","2021-03-08 03:00:32",-17.8646833333333,25.7521333333333,67,"8"
"13844","2021-03-08 03:30:32",-18.0553333333333,25.7711833333333,67,"15"
"14123","2021-03-08 04:00:32",-18.4011833333333,25.7495333333333,67,"12"
"13884","2021-03-08 04:30:32",-18.055,25.77125,67,"15"
"1412","2021-03-08 05:01:20",-18.0194166666667,25.7945166666667,67,"2"
"13924","2021-03-08 05:30:32",-18.0551833333333,25.7709333333333,67,"15"
"14001","2021-03-08 06:00:32",-17.8757,25.74945,67,"6"
"13964","2021-03-08 06:30:32",-18.0552,25.7709166666667,67,"15"
"14002","2021-03-08 07:00:32",-17.8611666666667,25.7529166666667,67,"8"
"14004","2021-03-08 07:30:32",-18.0536666666667,25.7717333333333,67,"15"
"14163","2021-03-08 08:00:32",-18.3930166666667,25.7467,67,"12"
"14044","2021-03-08 08:30:32",-18.0525166666667,25.7715666666667,67,"15"
"1416","2021-03-08 09:00:32",-18.0600833333333,25.7974333333333,67,"2"
"14084","2021-03-08 09:30:32",-18.052,25.7708166666667,67,"15"
"14041","2021-03-08 10:00:32",-17.85905,25.7431333333333,67,"6"
"14124","2021-03-08 10:30:33",-18.0516833333333,25.7707333333333,67,"15"
"14042","2021-03-08 11:00:32",-17.8528333333333,25.7583,67,"8"
"14164","2021-03-08 11:30:33",-18.0521333333333,25.7703333333333,67,"15"
"14203","2021-03-08 12:00:32",-18.3842333333333,25.7454166666667,67,"12"
"14204","2021-03-08 12:30:32",-18.0521,25.77035,67,"15"
"1420","2021-03-08 13:00:56",-18.0635333333333,25.7953333333333,67,"2"
"14244","2021-03-08 13:30:32",-18.05215,25.7703333333333,67,"15"
"14081","2021-03-08 14:00:32",-17.8538333333333,25.75555,67,"6"
"14284","2021-03-08 14:30:32",-18.0521833333333,25.7701666666667,67,"15"
"14082","2021-03-08 15:00:32",-17.85575,25.76215,67,"8"
"14324","2021-03-08 15:30:33",-18.0519833333333,25.77,67,"15"
"14243","2021-03-08 16:00:32",-18.3891833333333,25.758,67,"12"
"14364","2021-03-08 16:30:32",-18.0516166666667,25.7689166666667,67,"15"
"1424","2021-03-08 17:00:32",-18.0745166666667,25.7884666666667,67,"2"
"14404","2021-03-08 17:30:32",-18.05145,25.7680833333333,67,"15"
"14121","2021-03-08 18:00:32",-17.8740666666667,25.7616,67,"6"
"14444","2021-03-08 18:30:32",-18.0514166666667,25.7670833333333,67,"15"
"14484","2021-03-08 19:30:32",-18.0512833333333,25.7664,67,"15"
"14122","2021-03-08 20:00:32",-17.8562166666667,25.7626166666667,67,"8"
"14283","2021-03-08 20:00:32",-18.3850833333333,25.7466166666667,67,"12"
"14524","2021-03-08 20:30:32",-18.05145,25.7666833333333,67,"15"
"1428","2021-03-08 21:00:32",-18.0819,25.7808666666667,67,"2"
"14564","2021-03-08 21:30:32",-18.0514833333333,25.7665833333333,67,"15"
"14161","2021-03-08 22:00:32",-17.8671166666667,25.7581666666667,67,"6"
"14604","2021-03-08 22:31:56",-18.0515,25.7665666666667,67,"15"
"14644","2021-03-08 23:30:32",-18.0469333333333,25.7639,67,"15"
"14162","2021-03-09 00:00:32",-17.8659,25.76375,68,"8"
"14323","2021-03-09 00:00:32",-18.3791833333333,25.7363833333333,68,"12"
"14684","2021-03-09 00:30:32",-18.0447166666667,25.7616833333333,68,"15"
"1432","2021-03-09 01:00:32",-18.0726833333333,25.7861,68,"2"
"14724","2021-03-09 01:30:32",-18.0440666666667,25.7635333333333,68,"15"
"14201","2021-03-09 02:00:33",-17.8765666666667,25.748,68,"6"
"14764","2021-03-09 02:30:32",-18.0385,25.76205,68,"15"
"14804","2021-03-09 03:30:32",-18.03295,25.7606166666667,68,"15"
"14202","2021-03-09 04:00:32",-17.8719833333333,25.7593666666667,68,"8"
"14363","2021-03-09 04:00:33",-18.3601333333333,25.7200333333333,68,"12"
"14844","2021-03-09 04:30:32",-18.0358,25.7632166666667,68,"15"
"1436","2021-03-09 05:00:32",-18.06945,25.78965,68,"2"
