"","Date","Distance_to_Bull_1","Distance_to_Bull_2","Distance_to_Bull_3","Distance_to_Bull_4","Distance_to_Bull_5","Distance_to_Bull_6","Distance_to_Bull_7","Distance_to_Bull_8","Distance_to_Bull_9","Distance_to_Bull_10","Distance_to_Bull_12","Distance_to_Bull_13","Distance_to_Bull_14","Distance_to_Bull_15","Distance_to_Zambezi_River","Distance_to_Victoria_Falls"
"182",18228,63.4525848573345,20.3991634827183,25.9417383450379,5.2806260381434,6.69627704924193,17.8785686453966,30.2207964987748,31.3595945879905,36.6301214014234,36.0776904327989,0,12.0191868335428,22.7785797210962,NA,18.7904219017978,26.1967861117471
"183",18229,59.8580502616288,32.7821516034265,19.4977528270636,3.87714417114693,6.33606490028928,17.6428890356204,27.9986516454935,27.8419018638425,33.2445988905862,33.9802409051763,0,11.2822634442335,25.8612082927356,NA,18.0733570563283,24.3448942608814
"184",18230,54.3215570491093,30.9590534180122,22.3746414047149,5.02555059883989,8.16802281964361,12.8671484025979,24.0596088268857,23.9402229730551,37.547371506216,38.7555589936907,0,10.3336777572032,20.6034490571091,NA,13.7371928998821,21.5210602652562
"185",18231,53.4005667863346,31.9522872353394,18.8442911631357,4.27160565047692,5.06003505171699,12.1973249464344,23.1734869530547,24.2540815220745,36.5506448557634,43.5660466964642,0,4.60615965480662,17.8954404198255,NA,14.0093595262848,21.1442716833454
"186",18232,45.4883139910189,31.6875487184356,12.7964594936157,5.08072098469411,2.04586738916831,10.25283708413,22.1729723724336,22.9880457044109,34.8549750211844,53.1269589909882,0,2.74953145518867,15.1086176598042,NA,13.6329043356,19.2242663109206
"187",18233,48.5980843454365,28.0676605514769,9.30016317892998,2.52455055407258,4.8764347423721,12.0589610586432,23.7880304506192,29.2658719963764,36.7258995745106,58.3126310026353,0,11.0237815205443,12.2204257613842,NA,13.4421758834132,20.5021301346799
"188",18234,49.5734575105394,31.8587521738452,10.0627512806131,0.289386828542287,10.7296776463407,8.96829172759906,22.7645730301436,22.5398005779775,35.6775797933988,58.5325267225684,0,10.424148365537,13.4258511270134,NA,13.7894197891812,20.2801708367505
"189",18235,49.1422611663242,31.1101444644305,8.30279005495624,0.629360556592629,7.51567935385302,9.49046773976864,19.3513795133049,19.2533304292266,32.70123774748,54.5544268333713,0,6.27081982787653,8.52080389226898,NA,15.4812336628363,20.071161177941
"190",18236,52.4496691226014,32.5438712396298,6.81834024523695,1.8424566090528,12.6739245315699,4.7478678716103,14.6633917529624,14.6848985423328,37.368343401294,60.4300042124585,0,14.5470508101158,12.7489710578685,NA,12.1593390298041,19.3617741243699
"191",18237,52.8818630388785,32.0116184563974,1.22838363675899,5.15394535556474,8.73541467119802,2.19229372559513,17.2706264710341,17.3145171608282,34.4354451840672,56.7443692944738,0,9.32877469890103,10.7393391691671,NA,14.1231680114175,20.2696010269807
"192",18238,52.094828336266,30.2501645790198,4.16889562442056,7.05650432066839,9.8277096886826,4.82786565260742,20.4862938819138,20.5345264116976,34.6566897360658,52.7720543776817,0,9.25489560742278,6.09709866654201,NA,17.486084022865,21.5428156102833
"193",18239,60.7039097322893,20.4870408099352,12.9156795317974,17.3769272467687,1.58039235824456,7.04563046076307,27.4974312991981,25.0546129762668,50.6679346595338,55.3648131815093,0,2.6598827117383,8.8895250239437,NA,22.7106433312404,29.3521769464421
"194",18240,58.0192742613624,23.6136660629167,12.2230344544309,25.0610668966434,6.29808877761322,7.5063065760108,21.631305915737,21.8859990187681,57.8228224712361,55.269863763763,0,6.21845319465029,6.36422568440993,NA,19.7811173460688,26.1709184671682
"195",18241,45.8022489303804,36.2329138891496,18.9494831919226,26.9560346475854,1.39094277525675,2.66636814536692,10.6602615421036,12.7080572373412,58.005585168751,54.397053508778,0,4.65039959204646,9.5512919872413,NA,13.0952778116972,15.02942067449
"196",18242,42.2920454743438,36.6191965510808,20.3147174391144,27.9247320983611,0.84115648011809,8.47271648322571,14.738309669045,5.15418996659149,63.0765254506556,58.7429212103073,0,3.29127473259425,3.73974150758707,NA,9.27784696491224,14.2619386973021
"197",18243,48.9048756355159,37.0577870446947,18.908142624075,28.7316711689668,3.00634154551304,1.10446862987707,15.3400219290439,11.6733160426358,60.8368810925223,55.6706517921737,0,0.82504754363611,6.98234571357481,NA,11.6020147337591,16.0675122332687
"198",18244,48.8468500192725,39.4273479621644,17.0086504770908,41.7504865544344,1.5522466596418,1.42267544934585,13.9049836865819,13.3883395181201,56.9865378445939,55.2461688550813,0,7.72650174605344,11.6016185882929,NA,12.1493419404527,15.0503543025895
"199",18245,52.141295162389,34.2509467637138,21.2029824042213,43.7264988471271,1.06666982721701,3.95226142308752,19.352473351762,9.97785727442898,59.3194044140984,59.7908492303847,0,11.3392537188434,6.20458996772985,NA,12.2462241696925,19.4632509835011
"200",18246,53.4807211289186,35.4394291121001,14.1803880475351,48.01576505618,6.05858895254848,9.67840388431475,20.2373607524371,2.63973547588861,63.4880253139988,65.1960386520006,0,15.5145748606428,0.892515532789051,NA,10.7736679389516,20.5544359675075
"201",18247,51.1094866401794,37.6204574635054,12.8579355273453,50.6053988632758,7.28655884131531,18.8751573437892,14.8625361849689,4.02771306663075,60.5596652281919,61.5041174170075,0,16.9214558299762,5.23333104568692,NA,9.91029935873975,16.9350536691812
"202",18248,45.3619051308185,42.9987202273779,21.9430375486616,45.1543150011148,9.31505151811967,25.4139262519733,12.0145142740026,9.73677580210927,68.5040837708349,62.4648756233659,0,20.3608303675054,4.80997443717688,NA,5.53648964181277,11.5134840893856
"203",18249,34.8645572950478,50.935185437951,21.9780926693836,32.3698958983687,16.6241549361383,29.2478755643311,1.54498957716935,11.7410739151524,66.3937274487634,62.4359709333879,0,28.4190519517538,9.47823544707967,NA,5.88913631909263,3.21913650054307
"204",18250,33.4869940455464,52.0032332000638,25.5865680257658,25.2006618776408,19.11521607013,31.9415213184624,0.730273949677028,12.1792363205145,65.4680810646911,63.5333509984616,0,24.4823847809559,9.16838028930255,NA,5.54038785375941,2.01186700893279
"205",18251,36.8807474542299,51.0950123731997,23.809553494197,7.79523410068315,20.5504415150775,32.2614423911508,0.839248852752823,8.57891260276663,68.855408645429,68.891482219963,0,23.4359760705109,7.59729735190229,NA,5.96927868752199,2.58931591808069
"206",18252,35.9675900377508,51.6360930213944,23.6324849507521,10.9681449642211,24.1327884124423,33.7464207981344,1.24323433783044,6.98890066158616,68.7571318280954,68.7743731976058,0,29.0062772103097,9.11963186285725,NA,4.56615708436254,1.44035321142814
"207",18253,36.7445544598514,52.5606765022136,21.5109670713661,11.4172290701274,25.6076748441506,33.9878821529348,1.18347374192484,7.31481684409421,65.7833057803474,64.03452289089,0,22.7894815892535,7.70679480350418,NA,4.84136060289814,1.32555279708435
"208",18254,35.6787500977372,52.5471176796955,21.2828939735783,12.1118929065796,23.9041394950405,33.8191520574175,0.526646792573339,8.9099020478388,60.0772580093282,63.5011961227478,0,20.7441983286726,7.69803393229325,NA,5.51750343751538,2.03697671585318
"209",18255,36.3555875654209,51.6962589770307,22.3800113411756,10.9511873013095,25.7127678775878,33.8860909894041,1.36826743588642,7.36724694203363,58.7179162296433,61.2995259142085,0,20.1082995385035,4.08068023208268,NA,5.03258407437031,1.78884851256977
"210",18256,36.5034671139645,52.0552602506728,21.2700246107899,9.34377117895698,25.1760938943685,33.7938401540586,1.40702404421053,7.8081616975621,59.7715501575591,62.4791364132111,0,24.5170368906535,0.435779740962317,NA,5.45637122393114,2.03893925515198
"211",18257,34.2754896757832,50.4059532217689,17.538361089074,9.67827893667497,23.9535946596479,32.952846723265,0.713571284846001,9.87745163390582,60.3774028205475,59.9380111826412,0,27.802203750572,1.1380350308199,NA,6.62761488823937,3.18414273344042
"212",18258,33.9445508306996,51.5239079597782,17.871016175186,11.8270481638982,24.5514662067773,35.1116998519877,0.977156604683767,8.3187603399538,63.1402554209201,62.8672299623723,0,26.8537702718258,0.700792041704544,NA,5.15180155809421,1.75463860524959
"213",18259,38.1114912442641,50.557199180428,15.3901984062864,11.2992019225769,24.4284741744781,34.9127576334914,0.380673715165259,6.25737007504188,60.5146607118238,60.4000638013008,0,20.8888816423654,0.841831512241205,NA,5.37862404682975,1.91745608062524
"214",18260,35.3996152806456,48.9589495186017,16.2058148733726,9.00424435304241,24.6881976133087,34.1998224361246,1.81940877276128,6.83459622746829,61.1421421079375,62.3161094894796,0,18.8478241307447,1.0666951422639,NA,6.00027378154688,2.54303367530081
"215",18261,35.9916929673994,48.9167672687996,15.8229381031267,9.84038644322227,23.9337210488593,34.0803500236813,1.69853876554716,8.95095731899975,62.0331227419511,64.5786143055162,0,20.4781234510044,0.742487030152105,NA,6.3042978170792,2.87763844381357
<<<<<<< HEAD
"216",18293,35.7753277726672,NA,NA,NA,NA,NA,NA,1.10952937696161,57.7186763785574,NA,0,97.5803565178807,1.01735020472634,NA,5.16958821793837,1.72321249328099
"217",18294,37.4337062226078,NA,NA,NA,NA,NA,NA,5.51986089019843,53.9004343912662,NA,0,94.3475311934717,14.1316404627655,NA,9.13095836969272,6.62779632820147
"218",18295,37.4949613905013,NA,NA,NA,NA,NA,NA,6.15980159011817,54.6543525969392,NA,0,105.120975322435,9.12954215454147,NA,8.52525845553041,6.23012774653666
"219",18296,37.438624948522,NA,NA,NA,NA,NA,NA,9.35147157178672,54.8937773582502,NA,0,101.387101756599,10.7338139529212,NA,8.96780505938737,6.51535244349181
"220",18297,52.8753460593097,NA,NA,NA,NA,NA,NA,8.5835179121547,54.9210328801178,NA,0,103.207676456757,9.1149679600831,NA,9.35064744727275,7.13969615754677
"221",18298,61.0768748046477,NA,NA,NA,NA,NA,NA,6.7715576070942,52.6163416319053,NA,0,110.950611865937,8.48539006481995,NA,11.6173791625011,8.29598629346894
"222",18299,65.1052294443052,NA,NA,NA,NA,NA,NA,3.07557020575128,57.3261052962601,NA,0,110.982722913856,1.59278468577596,NA,8.56088412731946,6.38623506390691
"223",18300,61.7467759680211,NA,NA,NA,NA,NA,NA,1.96470934644169,59.0028510271602,NA,0,109.525091451819,1.90842776217818,NA,6.02438250116595,3.65473738267038
"224",18301,60.0869747235879,NA,NA,NA,NA,NA,NA,3.92903928947582,57.2267293743869,NA,0,108.757206723792,9.53505456767499,NA,7.50309516421675,4.56681658310434
"225",18302,70.6751977036153,NA,NA,NA,NA,NA,NA,14.5738799365674,57.2977725543085,NA,0,124.315160339138,7.18744035574874,NA,14.9260013121707,17.4313278384081
"226",18303,70.9218020118077,NA,NA,NA,NA,NA,NA,17.0091574871539,52.3149455605347,NA,0,129.055550201932,12.0895457096822,NA,19.0004099787664,20.0125785423729
"227",18304,68.0765048538939,NA,NA,NA,NA,NA,NA,19.1166917994829,44.8985073831264,NA,0,129.347647414424,21.4427500294431,NA,24.0857256461196,21.2764694898086
"228",18305,62.7749044329978,NA,NA,NA,NA,NA,NA,26.3598915510615,35.8318501575946,NA,0,127.889380918911,31.5044954556445,NA,26.0961998507808,24.9711112447861
"229",18306,57.0713776315097,NA,NA,NA,NA,NA,NA,24.8124090824557,36.8108366290579,NA,0,128.673185786331,33.2094935289736,NA,22.4905164162126,22.2545415032573
"230",18307,60.8884990045268,NA,NA,NA,NA,NA,NA,22.3394793527138,44.0862386278005,NA,0,130.592305734343,27.0849017713024,NA,18.9350632755408,17.7719319817775
"231",18308,62.26512615363,NA,NA,NA,NA,NA,NA,21.2413926215829,45.4023111273767,NA,0,113.334231494344,24.8784754778925,NA,16.7836687331872,15.6031380548738
"232",18309,61.944235716331,NA,NA,NA,NA,NA,NA,20.2540743587244,43.8235020791102,NA,0,107.513081939211,22.6610707797361,NA,15.4926957508239,14.4066597487005
"233",18310,65.2332417588435,NA,NA,NA,NA,NA,NA,18.5297368654337,43.0115978444596,NA,0,100.629101013881,20.6041662955221,NA,15.2835011809348,13.8623392164854
"234",18311,61.5921235640949,NA,NA,NA,NA,NA,NA,15.2574646593043,47.7856333804811,NA,0,103.797662971336,18.1815950046087,NA,12.6690128380921,10.33932039261
"235",18312,60.8143692010883,NA,NA,NA,NA,NA,NA,13.4373794064783,54.222245367349,NA,0,108.033465659419,13.8992839131712,NA,7.00466493532879,3.53292873121145
"236",18313,59.3942311691235,NA,NA,NA,NA,NA,NA,15.2595935683794,52.4545047278885,NA,0,109.850040287809,18.635791369158,NA,7.93066061284606,4.49470396935212
"237",18314,56.912694514527,NA,NA,NA,NA,NA,NA,14.5567028393393,54.7513471349716,NA,0,111.93138757378,14.8155458632093,NA,5.81646293410419,2.33905468593304
"238",18315,56.8754969868074,NA,NA,NA,NA,NA,NA,7.89595778836704,56.3743017447122,NA,0,115.606830612883,7.35383285741976,NA,4.47173306522087,0.968980240979608
"239",18316,56.7215967378007,NA,NA,NA,NA,NA,NA,7.70120125773392,56.088225679121,NA,0,119.365329748919,12.2583958572665,NA,4.31991379779543,0.791929150257337
"240",18317,56.0803904371808,NA,NA,NA,NA,NA,NA,10.1169989014276,54.6563319405351,NA,0,115.477215468613,7.51107984675011,NA,3.46221024959266,0.722172774234893
"241",18318,66.1463811051343,NA,NA,NA,NA,NA,NA,7.66785361667841,54.260697673439,NA,0,111.584493342029,10.8771411776255,NA,5.19960722789704,1.73086805355273
"242",18319,62.5964143067642,NA,NA,NA,NA,NA,NA,8.44942518478286,55.0051945662375,NA,0,111.597876855265,8.2173637022903,NA,4.6709659578141,1.26623449159216
"243",18320,60.3143684897402,NA,NA,NA,NA,NA,NA,9.23029906919401,55.3235724563277,NA,0,108.570337314788,7.94632730210516,NA,3.12842618623893,0.31770114234645
"244",18321,60.6276224568566,NA,NA,NA,NA,NA,NA,8.29327176634923,54.5878611357476,NA,0,114.570679818299,7.76617552912144,NA,3.73886921536154,0.309241631886239
"245",18322,NA,36.5392368705282,NA,NA,36.1486903056582,16.2538605358039,6.7384993691094,6.11154011472443,53.611452521954,NA,0,112.509417688499,6.45602684079877,NA,4.52061427570005,1.04694149452163
"246",18323,NA,37.3959865328424,NA,NA,35.3242880015933,6.65273668517302,4.2727183449073,6.40457701449861,54.3293391231032,NA,0,111.880736955342,4.68618388499246,NA,5.89206619220216,2.42821828236734
"247",18324,NA,33.0394857048502,NA,NA,31.6015019811384,3.74624589885245,9.53127591305468,10.0879671693071,52.692430886094,NA,0,113.273824941768,5.62422664154599,NA,9.87115415981533,6.5056655169353
"248",18325,NA,32.9729270674542,NA,NA,31.4372429026698,9.59136306774238,8.8648830509631,10.6692913766945,58.8773457041176,NA,0,118.18833018946,9.54914522111551,NA,12.0657823688337,8.6557370665993
"249",18326,NA,27.8918908863959,NA,NA,28.2427238072167,8.20393514985737,10.6126519434789,10.6673210015032,64.9701371935328,NA,0,113.031219423109,5.82133854425098,NA,9.73558947476147,7.52081783465139
"250",18327,NA,28.0010627031068,NA,NA,31.0358154141762,2.13857593723303,7.73975538535206,5.70469157170171,71.5952278809318,NA,0,107.677156572525,5.07789453131165,NA,4.50090889138984,1.06624739589128
"251",18328,NA,27.2821898642561,NA,NA,NA,0.231103209287071,3.11613826657551,1.67142848481293,72.5738559408085,NA,0,100.833021665282,5.11930638164183,NA,3.77627466328597,0.295241490943593
"252",18329,NA,27.4823304704867,NA,NA,NA,4.75941265073608,0.961173109748403,1.14384501817618,71.9527631419816,NA,0,97.2294871896256,6.17090484403954,NA,4.30636819457438,0.756021385307627
"253",18330,NA,25.228819230709,NA,NA,NA,6.30444322791207,3.03708115975046,7.9426430429077,69.3754866961083,NA,0,97.1352553255934,8.20248073429329,NA,4.98635373631464,1.55029745726207
"254",18331,NA,22.5153791725599,NA,NA,NA,3.08202126817698,6.23848036216374,10.8256220237409,73.077234664837,NA,0,95.9078871445016,13.690110799868,NA,2.89177759602175,0.0739148462615532
"255",18332,NA,23.5403195804735,NA,NA,NA,4.87609687573971,9.47249318252628,9.32850994872139,73.4689642712436,NA,0,90.7974349418355,8.42133479479799,NA,3.46809553722513,0.208433892601298
"256",18333,NA,24.6544492272405,NA,NA,NA,5.00560671226545,11.3107007860655,11.3779338309538,71.3338093634219,NA,0,92.0628424688378,12.4836410872452,NA,3.3746864184474,0.601072156605105
"257",18334,NA,28.8329818515012,NA,NA,NA,4.51479288550531,9.44411846119168,14.3803184279998,69.6991016103273,NA,0,93.1404210182027,15.5070383973343,NA,3.39885373156112,0.387088894118225
"258",18335,NA,28.9351153803291,NA,NA,NA,6.83524038928958,10.6973856152326,16.3545886842507,66.9279788521039,NA,0,97.0792142431137,14.9624088496934,NA,6.12032168291611,2.64940282361152
"259",18336,NA,20.366183400328,NA,NA,NA,7.72519325786634,14.2596408836662,21.0151751098052,64.0877140133676,NA,0,94.4799292614667,7.03254543491166,NA,4.26286284018823,2.7880142125038
"260",18337,NA,5.75641040086755,NA,NA,NA,8.4884988986916,13.900709281083,17.553718531288,66.8292829689479,NA,0,87.8599747476936,6.0868101701608,NA,5.03629972720158,4.19018623825476
"261",18338,NA,5.31682634012109,NA,NA,NA,8.07216741128598,11.1802543875012,14.3485040122871,72.0325319900175,NA,0,67.0491951087509,14.8398255602537,NA,4.48254732401795,3.26948016159629
"262",18339,NA,4.09849384755935,NA,NA,NA,9.90900682191048,11.6416857256991,11.7861909809327,69.3846316200195,NA,0,63.2318299293857,13.7715059952475,NA,7.07512158201422,4.97435649687719
"263",18340,NA,5.14159143366146,NA,NA,NA,12.5170981886628,9.60354566467274,13.3074424288051,64.0866215950669,NA,0,57.9438213942161,NA,NA,9.99196190340675,7.95236457156685
"264",18341,NA,5.2145495217906,NA,NA,NA,14.9992321741994,17.2994672652441,15.6488618500254,62.6475682956641,NA,0,54.1415625685007,15.4292239120101,NA,11.9822839671121,10.4229725368657
"265",18342,NA,5.94909657652812,NA,NA,NA,11.3688471940028,17.8530800639439,14.3887626569307,83.3352133082323,NA,0,53.285045637335,14.1417346855212,NA,11.7003744444344,9.87048175443086
"266",18343,NA,6.98448248156496,NA,NA,NA,14.943004768702,NA,15.364978901691,68.0919095977307,NA,0,42.8989732543903,13.8619695337375,NA,12.9446857398146,10.9964953552283
"267",18344,NA,9.19099564764602,NA,NA,NA,6.58150064069986,NA,9.6776569860796,65.5379631111886,NA,0,36.8251159902846,10.4332055768594,NA,12.9512980499355,9.59858651244889
"268",18345,NA,9.67754529855988,NA,NA,NA,9.14251650682383,NA,17.0735056445907,41.2875800096097,NA,0,26.2010476247119,15.4581598615307,NA,16.7360738177149,15.2309996596766
"269",18346,NA,11.4623306587346,NA,NA,NA,8.70622046278335,NA,21.5869221041291,24.7636148341518,NA,0,13.0079662183024,16.9264103944207,NA,17.8393809736448,16.8788004046994
"270",18347,NA,19.4068708591786,NA,NA,NA,14.3055634999717,NA,30.4943550335829,16.0621351281691,NA,0,0.523093732410764,22.4014876230278,NA,25.771289272671,24.4189858541874
"271",18348,NA,20.3676368335835,NA,NA,NA,13.2174552948284,NA,25.6721821776663,1.29821537371987,NA,0,7.63108618913479,24.3686428176872,NA,26.2731772171489,24.1284246187019
"272",18349,NA,18.0486284421831,NA,NA,NA,14.2208862439405,NA,19.2964942647099,3.89768211732511,NA,0,6.73581756025057,14.6113494835172,NA,23.5473654906067,20.9781389386217
"273",18350,NA,19.8777061539026,NA,NA,NA,14.4010778723368,NA,18.9020975181014,6.90430689061695,NA,0,15.4889884313536,15.8051095147105,NA,16.8769137330398,19.3804122939231
"274",18351,NA,23.9337134439542,NA,NA,NA,9.11671581485649,NA,15.4399489894598,3.03402427813381,NA,0,18.5777165433813,20.1498812982766,NA,11.9919786552954,19.5816910748285
"275",18352,NA,21.8734142780879,NA,NA,NA,7.24988688070321,3.73736225067087,15.7934442226506,6.99733329626477,NA,0,16.7324737334002,20.5470792004855,NA,12.3715071320579,18.2198889566389
"276",18414,NA,7.71997092720273,NA,NA,NA,9.56711995641804,NA,13.4329578422893,24.939146086619,NA,0,13.7601976725263,8.26537029381738,NA,5.11351259188507,4.03819766797068
"277",18415,NA,6.44605840208482,NA,NA,NA,4.93813145348382,NA,14.2339539343581,22.1113954427017,NA,0,12.8334057675378,6.11108335026569,NA,5.22244528435542,2.0161431432413
"278",18416,NA,5.83713336910449,NA,NA,NA,6.86893298007987,NA,14.4187379241158,22.541234977379,NA,0,14.3393683113343,5.79630155783097,NA,5.29544361451902,1.89776444830738
"279",18417,NA,6.44863350858262,NA,NA,NA,5.57796326981862,NA,18.5064056240322,21.6158362883725,NA,0,12.0449063281375,6.46763862664519,NA,6.84385948864814,3.38222801513075
"280",18418,NA,4.59187932927207,NA,NA,NA,4.67278135525395,NA,16.8033338339061,21.6094955487729,NA,0,11.8614486595524,5.23193519847439,NA,7.82805088613557,4.42768061957327
"281",18419,NA,6.58188784440446,NA,NA,NA,5.03047894056415,NA,22.5777889123576,21.5159548476647,NA,0,12.633330133488,6.76429397723697,NA,8.37629516763005,4.94005579347354
"282",18420,NA,4.68752873619677,NA,NA,NA,3.42166685356901,NA,24.55427334341,20.9709530683522,NA,0,10.2135531154865,6.66567258403281,NA,8.55769960082122,5.14005154260825
"283",18421,NA,8.23624017139861,NA,NA,NA,2.54255937488049,NA,25.7011484230953,22.3504214185596,NA,0,9.04269140828414,7.55484042721404,NA,9.80203005443968,6.78794676330992
"284",18422,NA,12.7983233992221,NA,NA,NA,1.12466335168984,NA,23.6101974563646,22.9561254046552,NA,0,7.34224385999487,9.06928296206885,NA,11.0412393883842,8.65765861245874
"285",18423,NA,12.7526083587642,NA,NA,NA,1.75349049537097,NA,27.9941074103181,22.7759786816701,NA,0,8.54222630000262,12.684719553271,NA,11.8376725756766,8.43844798280699
"286",18424,NA,9.27555245609067,NA,NA,NA,3.24714623311633,NA,22.925843683182,30.9722746518551,NA,0,11.3029282464621,8.88376124976399,NA,8.57668765001474,5.10638823047339
"287",18425,NA,6.23325284467371,NA,NA,NA,5.78106896160811,NA,15.1664447549598,38.7057359255067,NA,0,14.5411200101427,6.37336095819699,NA,6.10086928846441,2.64274247085216
"288",18426,NA,7.97440950732194,NA,NA,NA,5.24457056662732,NA,21.7132660090298,39.6717808376629,NA,0,12.3636248082482,6.69001321261051,NA,7.54736154382436,4.08932905182402
"289",18427,NA,7.79108270676411,NA,NA,NA,2.23921658367155,NA,19.5105442195966,40.5828937575346,NA,0,12.5311660665089,7.68171920651777,NA,6.78624634810971,3.37175746754078
"290",18428,NA,7.51474337227124,NA,NA,NA,7.78414768129802,NA,20.2234246238378,37.2598605129393,NA,0,12.8700044567089,6.04560970115646,NA,6.42153674778956,2.97065612129545
"291",18429,NA,5.91427287992461,NA,NA,NA,11.2284070048915,NA,21.6538226047158,41.2645485121734,NA,0,5.76122761634121,4.09245425513355,NA,5.16175292915829,1.71603875890774
"292",18430,NA,5.93694415569721,NA,NA,NA,7.04915618511655,NA,21.9146444738923,43.0157915986853,NA,0,3.40524858456961,5.39985444446119,NA,5.52080417987205,2.08795241493893
"293",18431,NA,9.25100038675585,NA,NA,NA,9.83212862329945,NA,24.1276661048364,42.7749958415238,NA,0,2.47569166750533,9.01818470401826,NA,8.18109685810028,4.719517116914
"294",18432,NA,8.75343195736388,NA,NA,NA,9.23055228503699,NA,23.3147926022198,43.6751738640095,NA,0,4.62242005921779,9.43407642565631,NA,7.55181032556148,4.15180937347343
"295",18433,NA,8.67921426007518,NA,NA,NA,8.84285895276635,NA,23.6076050950673,41.8547568567229,NA,0,11.3092563878416,8.36577070532519,NA,7.95611331538889,4.51545076304215
"296",18434,NA,7.63069103765892,NA,NA,NA,9.19482256580027,NA,20.9161682821318,42.389964761427,NA,0,9.40714339422226,7.58533327313519,NA,7.59245570674414,4.15126708031712
"297",18435,NA,8.42624833862199,NA,NA,NA,9.01977374200567,NA,22.6883618429491,41.5510400905965,NA,0,11.9307003993548,6.66215668964682,NA,7.13301963028132,3.79031680155363
"298",18436,NA,9.13679024197014,NA,NA,NA,9.59293526705608,NA,22.6689283027001,42.2137736320333,NA,0,11.8181194576708,7.84983641121034,NA,8.18145607330331,4.70573701461142
"299",18437,NA,8.69957667055234,NA,NA,NA,10.2020135221335,NA,22.7491446932415,43.5059331932618,NA,0,11.4029667644922,6.49799545225684,NA,7.68652314628435,4.22223114285058
"300",18438,NA,8.35154239475653,NA,NA,NA,10.9829074852662,NA,22.0313748898974,42.5460941913971,NA,0,12.4667875983524,6.71822997908393,NA,7.49651153493628,4.03300005975204
"301",18439,NA,8.68365874947313,NA,NA,NA,11.0253775620719,NA,23.002935406683,42.4224947807762,NA,0,12.186603462593,10.2929124901555,NA,8.00413215317435,4.56759125450013
"302",18440,NA,9.57040341251126,NA,NA,NA,14.0795614607427,NA,18.8650432068034,40.8711597576085,NA,0,11.6279396446585,9.46904766352042,NA,8.32852827275756,4.89394144096418
"303",18441,NA,9.58031730097491,NA,NA,NA,14.1893634695006,NA,14.4268912509051,40.0390549055484,NA,0,11.0115487874602,9.92428642244475,NA,8.32913300887332,4.92059738655437
"304",18442,NA,8.88558867668489,NA,NA,NA,7.83761506648854,NA,14.9821996510708,37.8321151608308,NA,0,12.229571508931,8.39584841203463,NA,7.79920548732353,4.33087596538535
"305",18443,NA,8.28711654972415,NA,NA,NA,9.04330324077337,NA,11.4476904716109,37.6231231725169,NA,0,12.2669658540312,8.70360865535,NA,7.63367422040625,4.16152088751442
"306",18444,NA,8.50921864566631,NA,NA,NA,9.0030231861024,NA,11.7245780918432,39.8314986202317,NA,0,12.0956842238382,8.47265423944568,NA,7.59051773592045,4.12242126926935
"307",18445,NA,8.36034225378173,NA,NA,NA,8.84736572416196,NA,14.9091926082171,39.9660426475373,NA,0,11.0542340457571,9.97841420536504,NA,7.69487200793201,4.22137008579446
"308",18446,NA,7.88317289464801,NA,NA,NA,8.44610654405598,NA,11.0081744086434,43.2282253660532,NA,0,12.1643435505943,9.98818755899213,NA,7.56010222487506,4.08744303564779
"309",18447,NA,8.99057618539592,NA,NA,NA,9.18971788405182,NA,10.796136418962,41.3917302123951,NA,0,8.89597952930828,12.7080556957505,NA,7.640378419266,4.16769560849271
"310",18448,NA,8.09281669625893,NA,NA,NA,8.5165891701326,NA,10.7780925850746,41.3480553009336,NA,0,7.77923908499382,10.6428658089415,NA,7.0509156451569,3.58960191691417
"311",18449,NA,7.15799953087591,NA,NA,NA,9.24006553012802,NA,9.67130864355758,41.3996037218705,NA,0,8.53910032979353,10.1401065274846,NA,6.28906570099292,2.81542666189761
"312",18450,NA,9.42808306182754,NA,NA,NA,9.82881729233396,NA,12.4235825512313,35.3432847798732,NA,0,8.45310549919708,13.4824706332589,NA,8.83064235783005,5.35299834402808
"313",18451,NA,7.51895389117339,NA,NA,NA,14.1491180913536,NA,10.2873778134007,39.7710955204684,NA,0,10.182779453812,11.9145446627964,NA,6.31300270955128,3.02000413875324
"314",18452,NA,6.29005269999634,NA,NA,NA,18.8329888936801,NA,11.4733240684774,44.3054649684342,NA,0,9.6356041163007,9.95320340347263,NA,5.10852755615686,1.73434661178231
"315",18453,NA,7.2208095235873,NA,NA,NA,16.8505852149562,NA,14.9644235153827,43.4997491464317,NA,0,5.75543633718752,10.5747494911748,NA,6.55652187899866,3.09233494905044
"316",18454,NA,8.90751402824817,NA,NA,NA,16.3701986213849,NA,15.6452427642719,39.8055516343619,NA,0,7.58880405458876,11.427279196324,NA,7.64802794883077,4.17548343338764
"317",18455,NA,7.73290700301005,NA,NA,NA,11.4948378400212,NA,14.7952069145098,37.1226890838766,NA,0,7.97558426808485,12.262088446397,NA,6.76753426775966,3.29010703826459
"318",18456,NA,7.02607270252901,NA,NA,NA,7.64772228822886,NA,14.2930792785715,37.2563097877302,NA,0,8.19692072899775,NA,NA,5.9248353530534,2.44733858314951
"319",18457,NA,7.17512413196612,NA,NA,NA,8.19221380124956,NA,13.4253053820848,38.9020412616484,NA,0,6.78765567869533,9.67053818043009,NA,5.50170728641613,2.17641573941398
