"","Date","Distance_to_Bull_1","Distance_to_Bull_2","Distance_to_Bull_3","Distance_to_Bull_4","Distance_to_Bull_5","Distance_to_Bull_6","Distance_to_Bull_7","Distance_to_Bull_8","Distance_to_Bull_9","Distance_to_Bull_10","Distance_to_Bull_12","Distance_to_Bull_13","Distance_to_Bull_14","Distance_to_Bull_15","Distance_to_Zambezi_River","Distance_to_Victoria_Falls","Circle"
"338",2020-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",2020-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",2020-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",2020-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",2020-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",2020-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",2020-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",2020-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",2020-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",2020-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",2020-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",2020-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",2020-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",2020-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",2020-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",2020-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",2020-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",2020-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",2020-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",2020-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",2020-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",2020-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",2020-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",2020-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",2020-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",2020-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",2020-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",2020-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",2020-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",2020-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",2020-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",2020-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",2020-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",2020-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373",2020-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",2020-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",2020-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376",2020-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377",2020-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",2020-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",2020-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",2020-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381",2020-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382",2020-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383",2020-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384",2020-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385",2020-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",2020-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",2020-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388",2020-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389",2020-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390",2020-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391",2020-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392",2020-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393",2020-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394",2020-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395",2020-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396",2020-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397",2020-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398",2020-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399",2020-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",2020-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",2020-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",2020-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403",2020-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404",2020-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405",2020-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406",2020-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407",2020-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",2020-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409",2020-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410",2020-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411",2020-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",2020-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413",2020-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",2020-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",2020-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416",2020-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417",2020-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418",2020-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419",2020-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420",2020-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",2020-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",2020-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423",2020-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424",2020-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425",2020-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426",2020-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427",2020-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",2020-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",2021-01-01,NA,32.3535232952904,NA,NA,NA,19.9325145183111,39.8203892562591,47.6329653804004,35.6088285833375,0,29.0410236518153,NA,52.1704583273608,NA,47.9104318702631,45.741989736285,NA
"430",2021-01-02,NA,36.9055216456388,NA,NA,NA,21.2964523155572,39.8221243081649,47.1993985982028,38.375276352691,0,23.4295636136784,NA,52.1680951281739,NA,47.9105472568613,45.7421131514648,NA
"431",2021-01-03,NA,37.4440936821847,NA,NA,NA,28.8991249180196,39.8217601722336,46.0658520123649,42.813422240207,0,27.9704169116365,NA,52.1709170672023,NA,47.9109560654023,45.7425077074795,NA
"432",2021-01-04,NA,41.2913755867723,NA,NA,NA,21.4896343269958,39.8216346119989,46.0655382867309,42.6532554009398,0,32.237790361041,NA,52.1607693753521,NA,47.9101384483245,45.7417185957049,NA
"433",2021-01-05,NA,41.257651457408,NA,NA,NA,20.9339080530955,39.8225721716534,45.0803333766612,40.4713165653248,0,39.9853600981961,NA,52.1700144925716,NA,47.9111241904802,45.7427302273945,NA
"434",2021-01-06,NA,46.2975688594861,NA,NA,NA,20.6190333250202,39.8216946314556,45.1346320770325,37.989032737188,0,38.5451304032527,NA,52.1664493994468,NA,47.9101384483245,45.7417185957049,NA
"435",2021-01-07,NA,53.7713389790778,NA,NA,NA,24.6946646326162,39.8220824539807,46.8771154975246,38.4397715053476,0,32.973267250778,NA,52.171701217804,NA,47.9104746991383,45.7421636374266,NA
"436",2021-01-08,NA,80.8703798859597,NA,NA,NA,26.2515490122787,39.820263734203,48.4421433933087,38.0268218016793,0,31.6124634691704,NA,52.1644446590307,NA,47.910431870262,45.7419897362836,NA
"437",2021-01-09,NA,83.1547348376216,NA,NA,NA,21.5837808949494,39.8213123104246,48.5348757913374,35.275888704803,0,30.9371513075602,NA,52.1669189485013,NA,47.9105472568613,45.7421131514648,NA
"438",2021-01-10,NA,79.294538729901,NA,NA,NA,17.5587448411312,39.820126701859,46.0642852890742,34.2459823871044,0,33.3305467987832,NA,52.1645445117807,NA,47.9092482731808,45.7409799737861,NA
"439",2021-01-11,NA,74.6127691133582,NA,NA,NA,15.867922511823,39.8209718963391,46.7263663796963,35.0739146493642,0,30.3749480752408,NA,52.1643484950794,NA,47.9104516956097,45.7418401506465,NA
"440",2021-01-12,NA,73.1237815348323,NA,NA,NA,17.4608853860194,39.8199868867557,49.0009890653711,37.6467699785196,0,38.7605818983303,NA,52.1671149757061,NA,47.9107879412312,45.7422851880498,NA
"441",2021-01-13,NA,72.7819203788991,NA,NA,NA,24.6822097658554,39.8206733398568,44.7283205831118,39.1062809080403,0,44.7780785537664,NA,52.1668525345793,NA,47.9105472568613,45.7421131514648,NA
"442",2021-01-14,NA,76.0635858222063,NA,NA,NA,32.8794157835796,39.8219750228202,45.428827644747,39.2897379713581,0,45.2278450299917,NA,52.1679544817048,NA,47.9103791327539,45.7418906316846,NA
"443",2021-01-15,NA,83.8294766822513,NA,NA,NA,32.7116497650599,39.8211867811892,43.2931736946747,38.3250779656702,0,43.8115208702937,NA,52.1712870271148,NA,47.9101384483245,45.7417185957049,NA
"444",2021-01-16,NA,82.7023270502297,NA,NA,NA,32.5639570672863,39.8200943142731,42.2959006480149,38.2959564190038,0,37.4164679847698,NA,52.1677141366056,NA,47.9099933360211,45.7418195731473,NA
"445",2021-01-17,NA,80.8771893675789,NA,NA,NA,20.2689188296384,39.8217420536812,42.2864992139418,37.8455523387996,0,30.1540056959171,NA,52.1649587367579,NA,47.9110286263862,45.742457226077,NA
"446",2021-01-18,NA,80.7990977921897,NA,NA,NA,18.7346870713568,39.8207988851154,42.2607341112951,37.9283742485994,0,26.0770416265286,NA,52.1695448458401,NA,47.9107153818785,45.7423356717325,NA
"447",2021-01-19,NA,81.0613123919302,NA,NA,NA,21.5001097947296,39.8208407526533,47.4260987624211,37.8642547161511,0,31.3463213140732,NA,52.1715715837576,NA,47.9102340171865,45.7419916045654,NA
"448",2021-01-20,NA,82.7852393006444,NA,NA,NA,20.949951060001,39.8214197403706,48.0196717850203,37.8562186570004,0,39.9148597705631,NA,NA,NA,47.9111967497142,45.7426797446709,NA
"449",2021-01-21,NA,85.4969878971245,NA,NA,NA,19.1521566135971,39.8185540434133,48.0207256814118,37.8583983400275,0,38.8772793036176,NA,52.1666601163789,NA,47.9100658904816,45.741769082625,NA
"450",2021-01-22,NA,89.9232426824689,NA,NA,NA,18.3548764240377,39.822988766783,47.1705842978475,37.8596318341773,0,40.7471893042819,NA,52.1690469830629,NA,47.91014304984,45.7417832942316,NA
"451",2021-01-23,NA,88.5963338428445,NA,NA,NA,22.9946456380387,39.8225540474679,48.5105198082398,37.8605804046445,0,40.402432396663,NA,52.1695559241119,NA,47.9106428259054,45.7423861590154,NA
"452",2021-01-24,NA,85.1610293158768,NA,NA,NA,25.6300063257373,39.8211211764425,47.0366308184007,37.863529788572,0,38.04230326769,NA,52.1709281323546,NA,47.9108835077995,45.7425581924833,NA
"453",2021-01-25,NA,82.4703280863813,NA,NA,NA,17.4104432294984,39.8214615964519,44.5160555415683,37.8632084370153,0,36.0552145127992,NA,52.1694042513804,NA,47.9105472568613,45.7421131514648,NA
"454",2021-01-26,NA,82.8099818555388,NA,NA,NA,14.3390725600408,39.8220824539814,46.9796738009746,37.8614771713887,0,34.4834612065222,NA,52.1697298009802,NA,47.9110286263877,45.7424572260781,NA
"455",2021-01-27,NA,78.9682958281876,NA,NA,NA,19.468175700315,39.8237064471251,45.6857978337867,37.8635497325323,0,34.709411636441,NA,52.1649698357105,NA,47.9109560654023,45.7425077074795,NA
"456",2021-01-28,NA,47.6472433197951,NA,NA,NA,19.5108107872787,39.8197957476161,46.3402333597627,37.8602790716035,0,38.114684484402,NA,52.1591680907654,NA,47.9108835077995,45.7425581924833,NA
"457",2021-01-29,NA,31.0382894566368,NA,NA,NA,16.2474621242277,39.821419740368,42.804987693255,37.8650244231101,0,36.2697306111026,NA,52.1740457879152,NA,47.910306573278,45.7419411163232,NA
"458",2021-01-30,NA,26.5280167842749,NA,NA,NA,21.0641615953526,39.8219750228205,42.7684378100406,37.8630589737834,0,34.5354123511759,NA,52.1792835719495,NA,47.9109560654023,45.7425077074795,NA
"459",2021-01-31,NA,29.0027873895933,NA,NA,NA,13.4674813023121,39.8241353658504,43.7573334610808,37.8627555658427,0,31.3107715456153,NA,52.1705873278185,NA,47.9105465533682,45.7423173460325,NA
"460",2021-02-01,NA,38.3571520133515,NA,NA,NA,18.429466648021,NA,43.1176625966926,37.8635586819797,0,26.4116462099342,NA,52.1655547440163,NA,47.9104746991383,45.7421636374266,NA
"461",2021-02-02,NA,49.9845992885783,NA,NA,NA,21.7390312229538,NA,41.3773334038045,37.8653457422118,0,26.3297741544691,NA,52.1683908810964,NA,47.9105702733167,45.7424366499019,NA
"462",2021-02-03,NA,58.0639326104078,NA,NA,NA,22.8756832617426,NA,39.970028154982,37.8642203549249,0,26.7025209190248,NA,52.1662865622016,NA,47.9111241904802,45.7427302273945,NA
"463",2021-02-04,NA,63.5079093545735,NA,NA,NA,28.1549109169833,39.8199450303252,41.2273132354635,37.8602043330921,0,25.8903578901334,NA,52.1660130974618,NA,47.9109560654023,45.7425077074795,NA
"464",2021-02-05,NA,61.6510154183446,NA,NA,NA,38.0362055603216,39.8202033639754,42.5775888770413,37.8652645344957,0,31.9928354677188,NA,52.1638544777594,NA,47.9112112619654,45.7426696485574,NA
"465",2021-02-06,NA,51.6857375715291,NA,NA,NA,45.9117757405253,39.8191599207882,44.0194081875948,37.8652690182966,0,37.6084187784716,NA,52.1675402667653,NA,47.9110516346288,45.7427807137204,NA
"466",2021-02-07,NA,48.2468151654788,NA,NA,NA,46.5035609146669,39.8142037207658,45.3002943671967,37.8644913213255,0,40.9789321159444,NA,52.1658807181208,NA,47.9109560654023,45.7425077074795,NA
"467",2021-02-08,NA,48.7361643901839,NA,NA,NA,43.7946798025365,39.8187771743994,44.5872575451718,37.8614124320171,0,45.1069606791469,NA,52.164836859847,NA,47.9109560654023,45.7425077074795,NA
"468",2021-02-09,NA,48.4156061533527,NA,NA,NA,40.4538530570956,39.8199952090321,46.1612479790501,37.8638112657313,0,42.952581576116,NA,52.1665490685007,NA,47.911364873946,45.7429022637479,NA
"469",2021-02-10,NA,48.447812192089,NA,NA,NA,39.6374771777827,39.8180870031085,42.5755065053516,37.8635497325341,0,42.653852095788,NA,52.1685727757408,NA,47.9111241904802,45.7427302273945,NA
"470",2021-02-11,NA,48.8071414747653,NA,NA,NA,40.6814118473845,39.8182881536884,41.7680059536873,37.8654354202602,0,40.7632431164873,NA,52.1647465259737,NA,47.9107206918168,45.742196180414,NA
"471",2021-02-12,NA,49.8392586936293,NA,NA,NA,40.7477398796795,39.8155478389577,43.518357833464,37.8633380073646,0,37.9124191190491,NA,52.1705249984746,NA,47.9104746991383,45.7421636374266,NA
"472",2021-02-13,NA,46.3143164378362,NA,NA,NA,38.7252476315936,39.8179418804145,41.3162865106877,37.8624611338943,0,35.2429694389655,NA,52.1723038719458,NA,47.9108835077995,45.7425581924833,NA
"473",2021-02-14,NA,46.1218481597859,NA,NA,NA,33.1968863568172,39.8198225969701,40.8926487936393,37.8654314335621,0,34.8414062654949,NA,52.1615044009414,NA,47.9111967497142,45.7426797446709,NA
"474",2021-02-15,NA,46.4586529346952,NA,NA,NA,29.3240203714259,39.8183478938086,47.3321435825452,37.864598443395,0,31.6483215869549,NA,52.1667894629576,NA,47.910306573278,45.7419411163232,NA
"475",2021-02-16,NA,48.5098455668732,NA,NA,NA,21.5904475910188,39.8172371695708,46.8821328571135,37.8649138004636,0,27.8422318519361,NA,52.165110396747,NA,47.9111241904802,45.7427302273945,NA
"476",2021-02-17,NA,49.8767818385284,NA,NA,NA,22.9453421359668,39.8167471179249,46.2720490762087,37.8630166295551,0,29.0956336547194,NA,52.1706358317016,NA,47.9106198179669,45.7420626691054,NA
"477",2021-02-18,NA,49.9982091358738,NA,NA,NA,35.8818716692139,39.8190526114108,48.651173428634,37.8652610613523,0,33.9882108604366,NA,52.1695448458389,NA,47.910715381877,45.7423356717314,NA
"478",2021-02-19,NA,47.605680116707,NA,NA,NA,28.2403843945803,39.8191411761247,48.5727782819437,37.8658728929051,0,37.2589099069892,NA,52.1692713473101,NA,47.9105472568613,45.7421131514648,NA
"479",2021-02-20,NA,46.4116275511221,NA,NA,NA,36.8541683337956,39.8180071686209,43.5505418899657,37.8667357534644,0,33.1672233334985,NA,52.1671260540368,NA,47.910715381877,45.7423356717314,NA
"480",2021-02-21,NA,47.8038777583845,NA,NA,NA,35.6322978933072,39.819438046288,41.7446364612015,37.8643757345281,0,32.2049212632118,NA,52.1675824037739,36.5251983236303,47.9112112619669,45.7426696485585,NA
"481",2021-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",2021-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",2021-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",2021-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",2021-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",2021-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",2021-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",2021-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",2021-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",2021-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",2021-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",2021-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",2021-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",2021-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",2021-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",2021-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",2021-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",2021-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",2021-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",2021-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",2021-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",2021-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",2021-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",2021-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505",2021-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506",2021-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507",2021-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508",2021-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509",2021-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510",2021-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511",2021-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512",2021-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513",2021-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514",2021-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515",2021-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516",2021-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517",2021-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518",2021-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519",2021-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",2021-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521",2021-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522",2021-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523",2021-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524",2021-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525",2021-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526",2021-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
