"","ï..Time","Latitude","Longitude","doy","BulNum"
"136","2020-02-06 17:00:32",-18.3031,26.2735666666667,37,"1"
"1367","2020-02-06 17:00:32",-18.4503833333333,25.6676666666667,37,"9"
"1369","2020-02-06 17:00:32",-18.4419666666667,25.6789833333333,37,"10"
"1366","2020-02-06 18:00:32",-17.93345,25.75625,37,"8"
"2413","2020-02-06 18:00:32",-17.91355,25.7473,37,"14"
"14010","2020-02-06 19:00:32",-18.9119,26.1946,37,"13"
"1409","2020-02-06 19:00:33",-17.9733666666667,25.7194166666667,37,"12"
"140","2020-02-06 21:00:32",-18.3023,26.2609166666667,37,"1"
"1406","2020-02-06 21:00:32",-18.4476833333333,25.6714833333333,37,"9"
"1405","2020-02-06 22:00:32",-17.9189,25.7450333333333,37,"8"
"1407","2020-02-06 22:00:32",-18.4302833333333,25.6741166666667,37,"10"
"1449","2020-02-06 23:00:32",-17.9546666666667,25.7222,37,"12"
"14410","2020-02-06 23:00:32",-18.9205333333333,26.1730833333333,37,"13"
"144","2020-02-07 01:00:32",-18.3105166666667,26.2594166666667,38,"1"
"1446","2020-02-07 01:00:32",-18.44745,25.6717166666667,38,"9"
"1445","2020-02-07 02:00:32",-17.9110166666667,25.7453833333333,38,"8"
"1447","2020-02-07 02:00:32",-18.4372333333333,25.6731166666667,38,"10"
"1489","2020-02-07 03:00:32",-17.953,25.7228166666667,38,"12"
"14810","2020-02-07 03:00:32",-18.9203,26.1713166666667,38,"13"
"148","2020-02-07 05:00:32",-18.3142166666667,26.2603333333333,38,"1"
"1486","2020-02-07 05:00:32",-18.44845,25.6720333333333,38,"9"
"1485","2020-02-07 06:00:32",-17.9123833333333,25.74415,38,"8"
"1487","2020-02-07 06:00:32",-18.4413333333333,25.6740333333333,38,"10"
"1529","2020-02-07 07:00:32",-17.94885,25.7264666666667,38,"12"
"15210","2020-02-07 07:00:32",-18.9174666666667,26.1835,38,"13"
"152","2020-02-07 09:00:32",-18.3119166666667,26.2569333333333,38,"1"
"1526","2020-02-07 09:00:32",-18.4583666666667,25.67375,38,"9"
"1527","2020-02-07 10:00:32",-18.4426333333333,25.6770333333333,38,"10"
"1525","2020-02-07 10:00:58",-17.9107666666667,25.7353833333333,38,"8"
"1569","2020-02-07 11:00:32",-17.94265,25.7418333333333,38,"12"
"15610","2020-02-07 11:00:32",-18.8648666666667,26.1842833333333,38,"13"
"156","2020-02-07 13:00:32",-18.3128333333333,26.2623333333333,38,"1"
"1566","2020-02-07 13:00:32",-18.4612333333333,25.6749333333333,38,"9"
"1565","2020-02-07 14:00:32",-17.9177666666667,25.73235,38,"8"
"1567","2020-02-07 14:00:32",-18.4421333333333,25.6787333333333,38,"10"
"1609","2020-02-07 15:00:32",-17.93975,25.7488166666667,38,"12"
"16010","2020-02-07 15:00:32",-18.83145,26.2056833333333,38,"13"
"160","2020-02-07 17:00:32",-18.3215,26.2761333333333,38,"1"
"1606","2020-02-07 17:00:32",-18.4601166666667,25.676,38,"9"
"1605","2020-02-07 18:00:32",-17.92155,25.73345,38,"8"
"1607","2020-02-07 18:00:32",-18.4408666666667,25.67325,38,"10"
"2813","2020-02-07 18:00:32",-17.9388833333333,25.7575,38,"14"
"1649","2020-02-07 19:00:32",-17.9390833333333,25.7563666666667,38,"12"
"16410","2020-02-07 19:00:32",-18.8025,26.2581166666667,38,"13"
"164","2020-02-07 21:00:32",-18.3257833333333,26.2656166666667,38,"1"
"1646","2020-02-07 21:00:32",-18.4588166666667,25.6685666666667,38,"9"
"1645","2020-02-07 22:00:32",-17.9267166666667,25.75155,38,"8"
"1647","2020-02-07 22:00:32",-18.4581666666667,25.6663333333333,38,"10"
"1689","2020-02-07 23:00:32",-17.9423666666667,25.7569,38,"12"
"16810","2020-02-07 23:00:32",-18.7893,26.2714666666667,38,"13"
"168","2020-02-08 01:00:32",-18.3187666666667,26.2582,39,"1"
"1686","2020-02-08 01:00:32",-18.4581,25.6627833333333,39,"9"
"1685","2020-02-08 02:00:32",-17.9243833333333,25.77465,39,"8"
"1687","2020-02-08 02:00:32",-18.4478166666667,25.6627833333333,39,"10"
"17210","2020-02-08 03:00:32",-18.7814166666667,26.2830833333333,39,"13"
"1729","2020-02-08 03:01:15",-17.9354666666667,25.7514166666667,39,"12"
"172","2020-02-08 05:00:32",-18.31745,26.2579666666667,39,"1"
"1726","2020-02-08 05:00:50",-18.4524333333333,25.6673,39,"9"
"1725","2020-02-08 06:00:32",-17.9253833333333,25.77535,39,"8"
"1727","2020-02-08 06:00:32",-18.4420833333333,25.6605833333333,39,"10"
"1769","2020-02-08 07:00:32",-17.9329666666667,25.7576833333333,39,"12"
"17610","2020-02-08 07:00:32",-18.7738166666667,26.3209166666667,39,"13"
"176","2020-02-08 09:00:32",-18.3091666666667,26.2537333333333,39,"1"
"1766","2020-02-08 09:00:32",-18.4521833333333,25.6750833333333,39,"9"
"1765","2020-02-08 10:00:32",-17.9115833333333,25.7760833333333,39,"8"
"1767","2020-02-08 10:00:32",-18.4403166666667,25.6515833333333,39,"10"
"1809","2020-02-08 11:00:32",-17.9375666666667,25.7784833333333,39,"12"
"18010","2020-02-08 11:00:32",-18.76335,26.3925,39,"13"
"180","2020-02-08 13:00:32",-18.3064333333333,26.2553,39,"1"
"1806","2020-02-08 13:00:32",-18.4573166666667,25.6782833333333,39,"9"
"1805","2020-02-08 14:00:32",-17.9106333333333,25.7704833333333,39,"8"
"1807","2020-02-08 14:00:32",-18.43735,25.6530166666667,39,"10"
"18410","2020-02-08 15:00:32",-18.76205,26.4119833333333,39,"13"
"1849","2020-02-08 15:00:58",-17.9416666666667,25.7794333333333,39,"12"
"1846","2020-02-08 17:00:32",-18.46025,25.67555,39,"9"
"184","2020-02-08 17:00:33",-18.2919,26.2433833333333,39,"1"
"1845","2020-02-08 18:00:32",-17.9098,25.7876666666667,39,"8"
"1847","2020-02-08 18:00:32",-18.4475833333333,25.66975,39,"10"
"3213","2020-02-08 18:00:32",-17.9429666666667,25.7527833333333,39,"14"
"1889","2020-02-08 19:00:32",-17.9268,25.7624166666667,39,"12"
"18810","2020-02-08 19:00:32",-18.75665,26.4432333333333,39,"13"
"188","2020-02-08 21:00:32",-18.2297666666667,26.25505,39,"1"
"1886","2020-02-08 21:00:32",-18.4609333333333,25.6885,39,"9"
"1885","2020-02-08 22:00:32",-17.9263666666667,25.7926166666667,39,"8"
"1887","2020-02-08 22:00:32",-18.4554666666667,25.66255,39,"10"
"1929","2020-02-08 23:00:32",-17.92465,25.7848166666667,39,"12"
"19210","2020-02-08 23:00:32",-18.7284,26.44715,39,"13"
"192","2020-02-09 01:00:32",-18.2230833333333,26.2869333333333,40,"1"
"1926","2020-02-09 01:00:32",-18.44965,25.6909333333333,40,"9"
"1925","2020-02-09 02:00:32",-17.92985,25.7910833333333,40,"8"
"1927","2020-02-09 02:00:32",-18.4543666666667,25.6542166666667,40,"10"
"1969","2020-02-09 03:00:32",-17.9289333333333,25.78515,40,"12"
"19610","2020-02-09 03:00:32",-18.7053,26.4530666666667,40,"13"
"196","2020-02-09 05:00:32",-18.2167333333333,26.3115166666667,40,"1"
"1966","2020-02-09 05:00:32",-18.4497333333333,25.69045,40,"9"
"1965","2020-02-09 06:00:32",-17.9308,25.7865166666667,40,"8"
"1967","2020-02-09 06:00:32",-18.45355,25.65385,40,"10"
"2009","2020-02-09 07:00:32",-17.92785,25.78505,40,"12"
"20010","2020-02-09 07:00:32",-18.69655,26.4734666666667,40,"13"
"200","2020-02-09 09:00:32",-18.2184333333333,26.2970333333333,40,"1"
"2006","2020-02-09 09:00:32",-18.4521666666667,25.68695,40,"9"
"2005","2020-02-09 10:00:32",-17.91125,25.78905,40,"8"
"2007","2020-02-09 10:00:32",-18.4508333333333,25.6504333333333,40,"10"
"2049","2020-02-09 11:00:32",-17.9418666666667,25.7683,40,"12"
"20410","2020-02-09 11:00:32",-18.70245,26.4548,40,"13"
"204","2020-02-09 13:00:32",-18.21845,26.2971666666667,40,"1"
"2046","2020-02-09 13:00:32",-18.4550166666667,25.68585,40,"9"
"2045","2020-02-09 14:00:32",-17.9095666666667,25.7852166666667,40,"8"
"2047","2020-02-09 14:00:32",-18.4461333333333,25.64845,40,"10"
"2089","2020-02-09 15:00:32",-17.9526166666667,25.7633833333333,40,"12"
"20810","2020-02-09 15:00:32",-18.7006833333333,26.4742,40,"13"
"208","2020-02-09 17:00:32",-18.2184,26.3004166666667,40,"1"
"2086","2020-02-09 17:00:32",-18.4594166666667,25.6882,40,"9"
"2085","2020-02-09 18:00:32",-17.9132833333333,25.7866166666667,40,"8"
"2087","2020-02-09 18:00:32",-18.4478333333333,25.6433,40,"10"
"3613","2020-02-09 18:00:32",-17.8868,25.6891,40,"14"
"2129","2020-02-09 19:00:32",-17.9621166666667,25.7646833333333,40,"12"
"21210","2020-02-09 19:00:32",-18.6935166666667,26.51245,40,"13"
"212","2020-02-09 21:00:32",-18.2195833333333,26.2975833333333,40,"1"
"2126","2020-02-09 21:00:32",-18.471,25.72235,40,"9"
"2125","2020-02-09 22:00:32",-17.9190833333333,25.7912666666667,40,"8"
"2127","2020-02-09 22:00:32",-18.4386833333333,25.6318666666667,40,"10"
"2169","2020-02-09 23:00:32",-17.9589166666667,25.7009666666667,40,"12"
"21610","2020-02-09 23:00:32",-18.6756166666667,26.5348,40,"13"
"216","2020-02-10 01:00:32",-18.1941,26.30765,41,"1"
"2166","2020-02-10 01:00:32",-18.4719833333333,25.72045,41,"9"
"2167","2020-02-10 02:00:32",-18.4369333333333,25.63585,41,"10"
"2165","2020-02-10 02:01:02",-17.9322833333333,25.7683166666667,41,"8"
"2209","2020-02-10 03:00:32",-17.9544166666667,25.6708,41,"12"
"22010","2020-02-10 03:00:32",-18.6754166666667,26.5379166666667,41,"13"
"220","2020-02-10 05:00:32",-18.1895333333333,26.3120166666667,41,"1"
"2206","2020-02-10 05:00:32",-18.4476666666667,25.7127,41,"9"
"2205","2020-02-10 06:00:32",-17.92735,25.7734333333333,41,"8"
"2207","2020-02-10 06:00:32",-18.4374166666667,25.6362833333333,41,"10"
"22410","2020-02-10 07:00:32",-18.6726666666667,26.5512833333333,41,"13"
"2249","2020-02-10 07:00:57",-17.94295,25.6599,41,"12"
"224","2020-02-10 09:00:32",-18.1882333333333,26.3052833333333,41,"1"
"2246","2020-02-10 09:00:32",-18.4503,25.7057666666667,41,"9"
"2245","2020-02-10 10:00:32",-17.9017833333333,25.7744666666667,41,"8"
"2247","2020-02-10 10:00:32",-18.43665,25.63555,41,"10"
"22810","2020-02-10 11:00:32",-18.7203833333333,26.5843666666667,41,"13"
"2289","2020-02-10 11:00:57",-17.9359166666667,25.6325,41,"12"
"2286","2020-02-10 13:02:08",-18.4559,25.7028833333333,41,"9"
"228","2020-02-10 14:00:32",-18.1886333333333,26.29775,41,"1"
"2285","2020-02-10 14:00:32",-17.9005833333333,25.7720666666667,41,"8"
"2287","2020-02-10 15:00:32",-18.4351333333333,25.6358166666667,41,"10"
"23210","2020-02-10 15:00:32",-18.73205,26.5696333333333,41,"13"
"2329","2020-02-10 15:01:56",-17.9456333333333,25.6088666666667,41,"12"
"2326","2020-02-10 17:00:32",-18.4592,25.7008833333333,41,"9"
"232","2020-02-10 18:00:32",-18.1856166666667,26.3041,41,"1"
"2325","2020-02-10 18:00:32",-17.9012833333333,25.77355,41,"8"
"4013","2020-02-10 18:00:32",-17.8825333333333,25.6248333333333,41,"14"
"2327","2020-02-10 19:00:32",-18.4371166666667,25.64235,41,"10"
"2369","2020-02-10 19:00:32",-17.9523166666667,25.5962333333333,41,"12"
"23610","2020-02-10 19:00:32",-18.7505333333333,26.5612833333333,41,"13"
"2366","2020-02-10 21:00:32",-18.4576666666667,25.6985833333333,41,"9"
"236","2020-02-10 22:00:32",-18.1865,26.3026333333333,41,"1"
"2365","2020-02-10 22:00:32",-17.9018666666667,25.7718166666667,41,"8"
"2367","2020-02-10 23:00:32",-18.4419,25.64505,41,"10"
"2409","2020-02-10 23:00:32",-17.9512,25.5937,41,"12"
"24010","2020-02-10 23:00:32",-18.75125,26.5614833333333,41,"13"
"2406","2020-02-11 01:00:32",-18.4489833333333,25.6904166666667,42,"9"
"240","2020-02-11 02:00:32",-18.1893666666667,26.3040833333333,42,"1"
"2405","2020-02-11 02:00:32",-17.9019666666667,25.7726,42,"8"
"2407","2020-02-11 03:00:32",-18.44485,25.6469333333333,42,"10"
