"","Date","Distance_to_Bull_1","Distance_to_Bull_2","Distance_to_Bull_3","Distance_to_Bull_4","Distance_to_Bull_5","Distance_to_Bull_6","Distance_to_Bull_7","Distance_to_Bull_8","Distance_to_Bull_9","Distance_to_Bull_10","Distance_to_Bull_12","Distance_to_Bull_13","Distance_to_Bull_14","Distance_to_Bull_15","Distance_to_Zambezi_River","Distance_to_Victoria_Falls","Circle"
"320",2020-07-15,NA,4.38272843627842,NA,NA,NA,4.11962802630803,NA,7.40745831763885,52.1363000635544,NA,9.36231039489763,17.83925758542,0,NA,0.192820460011568,2.51388352738903,2
"321",2020-07-16,NA,5.60330869343593,NA,NA,NA,4.09733849686516,NA,9.6793321199315,54.2556073396382,NA,14.0252530602993,23.5108178484789,0,NA,2.57754290322436,6.11627756191102,4
"322",2020-07-17,NA,6.81027593285019,NA,NA,NA,4.30303120658093,NA,9.34795419503321,54.3998232754143,NA,14.8330924320522,24.2152810854222,0,NA,3.47957038408785,6.73135070329085,4
"323",2020-07-18,NA,5.20872250923064,NA,NA,NA,3.43581178661435,NA,7.21258546094885,52.4026150601976,NA,12.1787525624096,23.955212993438,0,NA,2.43054713922776,6.27714785481038,4
"324",2020-07-19,NA,4.80603538793393,NA,NA,NA,3.87929401754323,NA,4.18005546154256,56.803409335288,NA,13.3334046325276,24.039734020452,0,NA,1.66450001950207,5.36439334541508,3
"325",2020-07-20,NA,3.25366290495598,NA,NA,NA,1.64316951027813,NA,4.24605383846824,53.0754484462003,NA,11.6532862419326,22.8682921552738,0,NA,0.861402545356588,4.55013345047693,3
"326",2020-07-21,NA,3.84348911932777,NA,NA,NA,2.19999583092052,NA,8.31539072207274,48.3665204172638,NA,12.1335233288159,23.3719606124755,0,NA,1.48462999710636,5.07218305796099,3
"327",2020-07-22,NA,3.40077845164111,NA,NA,NA,2.07490633581611,NA,9.55549638413654,49.6810717450751,NA,13.6128829366054,18.503018307034,0,NA,0.592003398674516,4.26735055587893,3
"328",2020-07-23,NA,4.11476478223996,NA,NA,NA,0.855540125222017,NA,7.67595324752989,49.3469865599646,NA,14.9934345295364,16.5154687877536,0,NA,1.08589675237081,4.81132698287117,3
"329",2020-07-24,NA,3.32908009886899,NA,NA,NA,2.68879338327575,NA,9.14325460519281,48.7793655268743,NA,14.1373293370225,16.119491015478,0,NA,0.695665269216794,4.37015717485128,3
"330",2020-07-25,NA,3.67920495943364,NA,NA,NA,3.11847836605794,NA,14.4508919289678,49.2103298841579,NA,15.7918009984583,17.9020720950744,0,NA,1.11582062066854,5.94410276729642,4
"331",2020-07-26,NA,5.13896350715069,NA,NA,NA,1.06627172257825,NA,11.4189679664444,51.8783276223482,NA,13.4773729348891,17.3198758442384,0,NA,0.570281879305921,3.49682280220994,3
"332",2020-07-27,NA,6.06034204744819,NA,NA,NA,2.14196257760451,NA,10.728173939316,52.1908004254462,NA,14.519703724211,17.3485151106037,0,NA,1.13120299585257,3.95695592884332,3
"333",2020-07-28,NA,7.29785451680848,NA,NA,NA,2.07744359641051,NA,5.51396836532523,51.3793017424082,NA,14.147847668523,18.4524037576087,0,NA,1.19112624897328,4.42718492796235,3
"334",2020-07-29,NA,4.61099145565403,NA,NA,NA,1.49166757213683,NA,6.6405831235825,52.0241739286815,NA,13.4402522687006,21.4698160822342,0,NA,1.1653025820969,4.43327278903955,3
"335",2020-07-30,NA,3.23049688767858,NA,NA,NA,1.02824109097343,NA,12.0666086144669,52.1535486774042,NA,13.3127036649833,18.1998225146977,0,NA,0.141708710045871,3.89628005645992,3
"336",2020-07-31,NA,3.47314577261782,NA,NA,NA,2.42449251044583,NA,12.0064958778173,52.0324152083242,NA,13.2818318332485,20.2302613864957,0,NA,0.0358071625725774,3.50626801569823,3
"337",2020-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",2020-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",2020-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",2020-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",2020-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",2020-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",2020-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",2020-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",2020-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",2020-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",2020-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",2020-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",2020-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",2020-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",2020-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",2020-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",2020-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",2020-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",2020-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",2020-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",2020-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",2020-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",2020-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",2020-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",2020-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",2020-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",2020-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",2020-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",2020-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",2020-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",2020-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",2020-09-01,NA,2.71659435507151,NA,NA,NA,4.09270535024598,NA,1.46867184680881,53.8591151678262,NA,11.6149170685906,13.818964845703,0,NA,0.127914060963416,3.88053135622009,3
"369",2020-09-02,NA,2.30997096420992,NA,NA,NA,0.894851294806955,NA,0.856706535699844,52.9119065963391,NA,13.7525378378079,15.8084025833357,0,NA,0.125898614579621,3.8793060054372,3
"370",2020-09-03,NA,2.88791721554496,NA,NA,NA,2.26454845494659,NA,1.7574626482001,52.4451827425516,NA,11.7664954374683,15.8468767020168,0,NA,0.0881541985679527,3.84315573748387,3
"371",2020-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",2020-09-05,NA,2.89327175387304,NA,NA,NA,7.23068460543495,NA,1.41838015428516,47.8861319219744,NA,12.1317470330408,10.5405648757762,0,NA,0.0952950165592357,3.84888670422161,3
"373",2020-09-06,NA,3.1896975040981,NA,NA,NA,2.69851097889755,NA,1.07400465141281,47.6424298369274,NA,11.9878884038592,12.6311336723337,0,NA,0.093359128769348,3.84657285131214,3
"374",2020-09-07,NA,3.80613048653179,NA,NA,NA,0.739166461194967,NA,2.2191178975822,46.6340860388484,NA,11.5311339532642,12.7042371091563,0,NA,0.0954043151778531,3.84947375540704,3
"375",2020-09-08,NA,3.16285185370292,NA,NA,NA,1.59756457224864,NA,0.686655179453069,45.657559412655,NA,8.82423604103559,8.57015286723704,0,NA,0.0957034982394522,3.85064960062095,3
"376",2020-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377",2020-09-10,NA,2.72826314814901,NA,NA,NA,1.03647231556974,NA,1.09246032261026,46.7006204456271,NA,11.3442690120821,2.72452569225915,0,NA,0.105303504328487,3.86365704430608,3
"378",2020-09-11,NA,2.78338672973529,NA,NA,NA,0.421477479856003,NA,3.46567820529495,47.3008497509323,NA,14.0449965079558,2.49451974486263,0,NA,0.107558986076023,3.8659040088865,3
"379",2020-09-12,NA,3.28690307242645,NA,NA,NA,0.670680600672753,NA,3.17296101026131,46.9657681842148,NA,13.7043571678161,NA,0,NA,0.116373987414877,3.87466206079821,3
"380",2020-09-13,NA,3.29320544214133,NA,NA,NA,2.75662033893847,NA,1.06871426936819,46.7143871616851,NA,11.3437648148142,NA,0,NA,0.1110577476848,3.86942070844346,3
"381",2020-09-14,NA,3.27712964003189,NA,NA,NA,4.86703063149722,NA,1.91142319639037,46.4391361213295,NA,7.29055291136886,NA,0,NA,0.113390376847239,3.87174135516794,3
"382",2020-09-15,NA,2.86684634655325,NA,NA,NA,1.08325031329753,NA,0.833330002573776,45.331123914026,NA,3.3694967322596,NA,0,NA,0.108752290798294,3.86702933819256,3
"383",2020-09-16,NA,3.2639344611996,NA,NA,NA,1.59405685425594,NA,0.45510950427907,46.1460460098056,NA,6.97560295658032,NA,0,NA,0.111684476050108,3.87001998784087,3
"384",2020-09-17,NA,2.81965698475625,NA,NA,NA,2.05756954966475,NA,0.790352167440344,47.0497491818079,NA,8.33787699796812,NA,0,NA,0.120858616619238,3.87922658223226,3
"385",2020-09-18,NA,3.69570530097292,NA,NA,NA,2.36737988586786,NA,1.76761735215075,49.7032234830692,NA,8.51328040533854,NA,0,NA,0.120858616619238,3.87922658223226,3
"386",2020-09-19,NA,3.38780671968851,NA,NA,NA,2.24043213555184,NA,1.35528587473658,53.0744202389479,NA,4.91254202870265,NA,0,NA,0.119676414473853,3.87803011054845,3
"387",2020-09-20,NA,3.56933810800017,NA,NA,NA,1.99287637755431,NA,0.224283989051902,53.9355693756335,NA,2.93168521232112,NA,0,NA,0.11794469555066,3.87630798384385,3
"388",2020-09-21,NA,3.6774394042123,NA,NA,NA,2.01832671884883,NA,0.81991689582156,52.6882197725261,NA,2.42170043400048,NA,0,NA,0.120258234857676,3.87862805972385,3
"389",2020-09-22,NA,3.35751960903763,NA,NA,NA,1.54880015729695,NA,1.33801290094352,52.5109518306939,NA,3.17683930063223,NA,0,NA,0.119676414473853,3.87803011054845,3
"390",2020-09-23,NA,3.65113123349119,NA,NA,NA,2.02598816476995,NA,2.01204890409218,55.9822153416941,NA,3.7013880229973,NA,0,NA,0.123187288450618,3.88154713063557,3
"391",2020-09-24,NA,3.58470225267184,NA,NA,NA,1.72799294659492,NA,1.28125414501226,55.6473183130431,NA,4.35001243986916,NA,0,NA,0.124901440367295,3.8832687067436,3
"392",2020-09-25,NA,3.60899653142459,NA,NA,NA,1.46158687527994,NA,0.844424821028257,51.1169643941615,NA,4.45273925039578,NA,0,NA,0.126026150168578,3.88439210697716,3
"393",2020-09-26,NA,3.81455845913748,NA,NA,NA,1.87917595953136,NA,1.71057897948483,51.0944775665957,NA,3.6277389571855,NA,0,NA,0.123815171845054,3.88214653311495,3
"394",2020-09-27,NA,2.74121599065297,NA,NA,NA,1.62561230339458,NA,2.10887918651795,52.0105929772744,NA,0.799679511782198,NA,0,NA,0.170296453861705,3.91965727051599,3
"395",2020-09-28,NA,2.89837091219792,NA,NA,NA,0.431733976641436,NA,1.47723195117234,54.1570405441721,NA,1.0074027191359,NA,0,NA,0.168900650165017,3.91794553382267,3
"396",2020-09-29,NA,2.93218164201636,NA,NA,NA,1.71574346536358,NA,0.496123584618356,52.6880284216683,NA,1.48289406996574,NA,0,NA,0.168205622064372,3.91841911878121,3
"397",2020-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398",2020-12-01,NA,52.5179115830129,NA,NA,NA,19.9678554850047,18.1386197930904,5.15202182171908,74.7707125466262,NA,16.353917558922,NA,0,NA,0.157383851291212,3.9116494682591,3
"399",2020-12-02,NA,52.7124620245206,NA,NA,NA,20.4040109884278,18.1359376614576,5.91414491522978,74.7928986198568,NA,17.7355222687718,NA,0,NA,0.156461951715365,3.91103742499762,3
"400",2020-12-03,NA,52.9604032584588,NA,NA,NA,17.0029689303819,18.1394201600246,5.56266419323753,71.4298982998907,NA,18.2270776077537,NA,0,NA,0.15890252867357,3.913364838504,3
"401",2020-12-04,NA,52.0238557455136,NA,NA,NA,12.1109025636394,18.1450315546328,5.53946719304528,71.0555227807357,NA,15.983796055688,NA,0,NA,0.152066439344251,3.90272357620133,3
"402",2020-12-05,NA,53.9380036121137,NA,NA,NA,11.9029780849521,18.1565448560273,6.55453972837817,73.4472857040199,NA,9.16341524370899,NA,0,NA,0.157156844982392,3.90472455563745,3
"403",2020-12-06,NA,52.3799133732254,NA,NA,NA,17.6984914944871,18.1501208911847,7.19096068021597,76.7338437613997,NA,16.2874165838368,NA,0,NA,0.158024715692316,3.90800195828285,3
"404",2020-12-07,NA,51.8636592655839,NA,NA,NA,18.6908169343504,18.147708198328,6.71714553843053,70.8553959220414,NA,23.0059874075721,NA,0,NA,0.154175203534877,3.90395877035386,3
"405",2020-12-08,NA,51.8669094380269,NA,NA,NA,17.794919450171,18.149314787418,6.52097887440319,69.2574087208923,NA,21.956699264315,NA,0,NA,0.154955400640594,3.90348431285612,3
"406",2020-12-09,NA,52.1863267547779,NA,NA,NA,18.4269198303806,18.1514554242626,6.89830880423387,66.9509430911639,NA,17.6706215307212,NA,0,NA,0.14453824078159,3.89088347307989,3
"407",2020-12-10,NA,51.1411373652168,NA,NA,NA,17.1279714039739,18.1525307863789,6.78083480665094,66.3858424273527,NA,16.3077023281806,NA,0,NA,0.159083672017359,3.90862042137153,3
"408",2020-12-11,NA,50.6685854245817,NA,NA,NA,17.1652462767918,18.1522649753555,3.4441444596769,66.5803396133904,NA,13.2585238960932,NA,0,NA,0.158024715692316,3.90800195828285,3
"409",2020-12-12,NA,52.8839035191963,NA,NA,NA,16.0265849195976,18.1493200979004,7.4156765223232,67.6942777804542,NA,8.26912854442659,NA,0,NA,0.156975062127241,3.90738405801665,3
"410",2020-12-13,NA,44.5243289600075,NA,NA,NA,11.0370946207151,18.1495842148406,7.34079069596022,67.0259901940264,NA,9.06820961944339,NA,0,NA,0.156629435922245,3.90628952020126,3
"411",2020-12-14,NA,43.9292761994941,NA,NA,NA,13.7661593051989,18.1434211859312,6.9501210507437,66.2625282088184,NA,14.3853943079844,NA,0,NA,0.141339276937396,3.89011673283515,3
"412",2020-12-15,NA,36.7729020828349,NA,NA,NA,16.1922968859053,18.1431532320499,6.08059280810545,68.0296577510442,NA,13.8687679339197,NA,0,NA,0.140238381793152,3.88949864624219,3
"413",2020-12-16,NA,32.2255986566789,NA,NA,NA,14.5028677124929,18.1498503706826,8.38717171758542,71.6302421132316,NA,14.8675941876317,NA,0,NA,0.154175203534877,3.90395877035386,3
"414",2020-12-17,NA,25.3705126252839,NA,NA,NA,19.0661310607167,18.1546716628755,8.10007473756004,71.7167742920422,NA,13.5391869329454,NA,0,NA,0.156321585066478,3.90519621813587,3
"415",2020-12-18,NA,21.6819941663836,NA,NA,NA,18.9164743645662,NA,7.49153223620563,72.0821897871858,NA,8.54198842558286,NA,0,NA,0.162265858649277,3.91314005412371,3
"416",2020-12-19,NA,15.7941523549169,NA,NA,NA,21.330675375341,NA,4.84625236049489,69.2744603213656,NA,8.98694372655965,NA,0,NA,0.162265858649277,3.91314005412371,3
"417",2020-12-20,NA,16.6553986978502,NA,NA,NA,16.5032514959302,18.1482414185967,7.06381794656462,65.9956482154597,NA,16.3464377250798,NA,0,NA,0.14896101476178,3.89820312497151,3
"418",2020-12-21,NA,29.0830176740618,NA,NA,NA,15.0453479754581,18.1476000674265,6.74025957722705,67.0499834237465,NA,23.502635058913,NA,0,NA,0.151414511333418,3.90053400473386,3
"419",2020-12-22,NA,30.1753172996185,NA,NA,NA,14.2354751120517,18.1469130826513,6.99761368371326,66.8705255715932,NA,24.1384009303088,NA,0,NA,0.159812028556813,3.91080986632939,3
"420",2020-12-23,NA,26.9409992071071,NA,NA,NA,11.808052334389,18.1402077635473,6.63776464751072,67.1365761381315,NA,24.8548712778099,NA,0,NA,0.138887482353781,3.88778602657223,3
"421",2020-12-24,NA,33.5221878072403,NA,NA,NA,11.2166932407185,18.1469051606583,9.14651144890233,67.6986151309406,NA,26.9440231634236,NA,0,NA,0.154175203534877,3.90395877035386,3
"422",2020-12-25,NA,36.2118360182103,NA,NA,NA,9.25130065490607,18.1460995911318,10.7939899762017,68.1408855457925,NA,31.0435990566365,NA,0,NA,0.142250430782308,3.88964279930017,3
"423",2020-12-26,NA,41.7770781418024,NA,NA,NA,6.04661336650774,18.1519930303238,10.8942323532119,67.6761271717154,NA,29.8835327890919,NA,0,NA,0.156051733126298,3.90410415286591,3
"424",2020-12-27,NA,43.8462502963548,NA,NA,NA,7.84309802338775,18.1509218638161,11.5672120479171,67.1322277315864,NA,30.9645772084636,NA,0,NA,0.154955400640594,3.90348431285612,3
"425",2020-12-28,NA,43.6699978453488,NA,NA,NA,9.11730429408196,18.1511870531514,14.695587334117,68.5003393758082,NA,31.2876719651994,NA,0,NA,0.146983597569648,3.89321564060041,3
"426",2020-12-29,NA,43.1061737465106,NA,NA,NA,10.4111388196681,18.1477074475256,14.5496603357023,68.5649492929976,NA,35.111825712908,NA,0,NA,0.151414511333418,3.90053400473386,3
"427",2020-12-30,NA,43.4237991192893,NA,NA,NA,21.8624103399082,18.149052306343,8.11347297751071,68.3586537189302,NA,41.1446077416592,NA,0,NA,0.159429375396023,3.90971452673607,3
"428",2020-12-31,NA,48.4610845203774,NA,NA,NA,33.5250373554595,18.1434213188393,4.56799248449038,67.5567128736289,NA,49.5780323910559,NA,0,NA,0.144054109102723,3.89354182071106,3
"429",2021-01-01,NA,46.6221924941088,NA,NA,NA,40.1834617966255,18.1495853080024,4.53791323914535,65.540277342979,52.1704583273608,49.021211020823,NA,0,NA,0.156629435922245,3.90628952020126,3
"430",2021-01-02,NA,44.4961376974755,NA,NA,NA,41.6872802890026,18.145299757268,5.81135199637636,66.1556198960148,52.1680951281739,39.9231119031739,NA,0,NA,0.154520750085016,3.9050537410765,3
"431",2021-01-03,NA,49.4584209421086,NA,NA,NA,39.1776210895251,18.1469086171444,7.36002678083625,66.9369569394494,52.1709170672023,31.8103279505571,NA,0,NA,0.156975062127241,3.90738405801665,3
"432",2021-01-04,NA,53.0088087022942,NA,NA,NA,38.8992649076441,18.1495804717426,7.39569716690452,65.8675395660156,52.1607693753521,22.2379376840883,NA,0,NA,0.145836806128038,3.89259472997071,3
"433",2021-01-05,NA,52.5910375778762,NA,NA,NA,38.1694943817638,18.1482444770408,8.21572720648645,66.248840657209,52.1700144925716,14.0029137931791,NA,0,NA,0.155243789005573,3.90457721267268,3
"434",2021-01-06,NA,55.8298854686248,NA,NA,NA,37.2421189968982,18.1423547057758,7.75963638728761,68.4801482279593,52.1664493994468,15.9176602201585,NA,0,NA,0.153480774520305,3.90443669665025,3
"435",2021-01-07,NA,58.1982522726081,NA,NA,NA,35.8506951708629,18.1477122526717,5.99815665713972,68.5975585228279,52.171701217804,21.7824821507993,NA,0,NA,0.158389030868239,3.90909689717089,3
"436",2021-01-08,NA,76.8203386202191,NA,NA,NA,36.5485501048317,18.1479748519102,3.85117642770198,68.5000485891834,52.1644446590307,22.3022102654966,NA,0,NA,0.150335880253648,3.89991558322055,3
"437",2021-01-09,NA,79.4400200889924,NA,NA,NA,37.7410945390979,18.1458345395342,4.2181301889251,68.2844895349631,52.1669189485013,22.6231715291856,NA,0,NA,0.153116021481497,3.90334089143956,3
"438",2021-01-10,NA,77.9787402124351,NA,NA,NA,39.0048122251245,18.1450303148104,6.15584439434212,67.5277014633951,52.1645445117807,19.0946259773732,NA,0,NA,0.151720975030854,3.90162817210396,3
"439",2021-01-11,NA,74.4777108792556,NA,NA,NA,39.5621207177069,18.1463682258595,5.5657650006077,67.440043422444,52.1643484950794,21.8727643384619,NA,0,NA,0.150335880253648,3.89991558322055,3
"440",2021-01-12,NA,73.8120416197684,NA,NA,NA,40.0672751246286,18.1463711370869,3.72828246402896,68.7172447891359,52.1671149757061,13.4629062913034,NA,0,NA,0.153116021481497,3.90334089143956,3
"441",2021-01-13,NA,73.5319424787802,NA,NA,NA,35.9647819170943,18.1458355538817,7.49795866792758,69.0731862470221,52.1668525345793,8.41949139823176,NA,0,NA,0.153480774520305,3.90443669665025,3
"442",2021-01-14,NA,75.1969773889061,NA,NA,NA,31.4882663857128,18.1469053371726,6.74104875795126,67.9666980364764,52.1679544817048,8.5421299212576,NA,0,NA,0.154175203534877,3.90395877035386,3
"443",2021-01-15,NA,75.0645216895263,NA,NA,NA,30.5028119097185,18.14878341895,9.80286624471859,67.9087420767012,52.1712870271148,9.23663740796091,NA,0,NA,0.158389030868239,3.90909689717089,3
"444",2021-01-16,NA,70.9757408104392,NA,NA,NA,31.9400274862979,18.1469069389555,10.9009389832655,68.1386666389048,52.1677141366056,14.9485495996538,NA,0,NA,0.154520750085016,3.9050537410765,3
"445",2021-01-17,NA,70.5726346290286,NA,NA,NA,38.4367565727533,18.1469035667736,10.8603248043586,67.2708540298739,52.1649587367579,22.8003458377348,NA,0,NA,0.150335880253648,3.89991558322055,3
"446",2021-01-18,NA,69.3247565190917,NA,NA,NA,38.3272728261927,18.1477107668684,12.5316138421401,67.2928377235755,52.1695448458401,26.2115409929191,NA,0,NA,0.155570368507421,3.90567134901725,3
"447",2021-01-19,NA,67.4270791224788,NA,NA,NA,35.9418746349333,18.1487831581519,5.47312379569059,67.2921521227546,52.1715715837576,20.8255061072016,NA,0,NA,0.158024715692316,3.90800195828285,3
"448",2021-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449",2021-01-21,NA,73.5175162193534,NA,NA,NA,33.5745831417986,18.149850531359,5.29027942342539,67.2806903245139,52.1666601163789,13.7035415752717,NA,0,NA,0.152502442216916,3.90115298997426,3
"450",2021-01-22,NA,78.8522120235237,NA,NA,NA,38.9970691316827,18.1485112570954,5.42594950560428,67.2882097802473,52.1690469830629,12.111285602448,NA,0,NA,0.155243789005573,3.90457721267268,3
"451",2021-01-23,NA,76.6369482948899,NA,NA,NA,41.8706388252314,18.1485122686687,4.57257453302436,67.2900298389548,52.1695559241119,13.3666027269081,NA,0,NA,0.155570368507421,3.90567134901725,3
"452",2021-01-24,NA,73.9679385537022,NA,NA,NA,38.8854160971492,18.1487826523834,12.1272813899444,67.2940161717585,52.1709281323546,14.4618720703231,NA,0,NA,0.156975062127241,3.90738405801665,3
"453",2021-01-25,NA,73.9507866434882,NA,NA,NA,41.145149844404,18.1487802473115,18.1122164061836,67.2896474706015,52.1694042513804,16.1144537154301,NA,0,NA,0.155243789005573,3.90457721267268,3
"454",2021-01-26,NA,78.2538654607003,NA,NA,NA,45.4865824258575,18.1474423034979,15.6236571438072,67.2903070956568,52.1697298009802,17.7186629705432,NA,0,NA,0.155570368507421,3.90567134901725,3
"455",2021-01-27,NA,76.9589867772214,NA,NA,NA,42.3368430174344,18.1450286036717,15.9461260680762,67.2849443370806,52.1649698357105,17.5005274894307,NA,0,NA,0.150335880253648,3.89991558322055,3
"456",2021-01-28,NA,56.3323023134062,NA,NA,NA,42.014839054265,18.1493126300366,15.5480263520216,67.2714846191324,52.1591680907654,14.2361422197476,NA,0,NA,0.143389896465723,3.89026285384244,3
"457",2021-01-29,NA,51.1980278828495,NA,NA,NA,41.6409140852337,18.1525314895817,13.1090624847472,67.2941786369463,52.1740457879152,16.2296331498735,NA,0,NA,0.160151746561069,3.90923944701186,3
"458",2021-01-30,NA,49.0968372317095,NA,NA,NA,39.0615270914398,18.1506669918198,12.7497631106917,67.3030020371884,52.1792835719495,19.3484368195728,NA,0,NA,0.166150635138508,3.91718321191973,3
"459",2021-01-31,NA,47.6665210240859,NA,NA,NA,39.8380711569995,18.1434270710919,12.0336505949511,67.2937772874619,52.1705873278185,22.81206673456,NA,0,NA,0.157358214748011,3.9084798305265,3
"460",2021-02-01,NA,41.5753841829922,NA,NA,NA,34.6536162072564,NA,13.4091823326958,67.2905965053953,52.1655547440163,29.0965631818382,NA,0,NA,0.152873282413809,3.90491809046831,3
"461",2021-02-02,NA,33.7284208986803,NA,NA,NA,32.1851625179813,NA,16.3954646143624,67.2902975807296,52.1683908810964,30.1962784555446,NA,0,NA,0.154175203534877,3.90395877035386,3
"462",2021-02-03,NA,32.2175440356677,NA,NA,NA,30.6127874682463,NA,17.7266867526899,67.2879462733902,52.1662865622016,26.7639848526884,NA,0,NA,0.152066439344251,3.90272357620133,3
"463",2021-02-04,NA,29.1328745470625,NA,NA,NA,24.6413609647086,18.1439621588811,17.5782332192549,67.2863689111185,52.1660130974618,26.2811366855211,NA,0,NA,0.152450639161926,3.90382021600925,3
"464",2021-02-05,NA,32.5500276979456,NA,NA,NA,22.2585315835071,18.1370003807057,14.360063347195,67.2881758099861,52.1638544777594,22.9916230830639,NA,0,NA,0.149612129984025,3.90039356367818,3
"465",2021-02-06,NA,35.4647490912604,NA,NA,NA,8.85131017611611,18.1380756281571,11.0909859161919,67.2906418050806,52.1675402667653,18.3414734901198,NA,0,NA,0.153116021481497,3.90334089143956,3
"466",2021-02-07,NA,34.9120587597849,NA,NA,NA,6.42889490525189,18.135409562698,7.80108657924319,67.2940841396249,52.1658807181208,13.1552349133687,NA,0,NA,0.15333405120658,3.90601719853126,3
"467",2021-02-08,NA,33.7412102016496,NA,NA,NA,10.08566690473,18.1359329665493,9.04743122102614,67.2861107854922,52.164836859847,8.51372191897518,NA,0,NA,0.151026657277336,3.90210682491024,3
"468",2021-02-09,NA,35.4252162652111,NA,NA,NA,11.7918765620263,18.1386084357675,7.81401102207878,67.2882442365656,52.1665490685007,10.2699416558716,NA,0,NA,0.151720975030854,3.90162817210396,3
"469",2021-02-10,NA,35.6081951186048,NA,NA,NA,12.6698375870651,18.1319282753229,10.3082687375225,67.2929939105782,52.1685727757408,9.76511601075702,NA,0,NA,0.155325924824947,3.90724738708202,3
"470",2021-02-11,NA,35.5565606249719,NA,NA,NA,11.709799962927,18.1394101974382,10.6912939577201,67.2855465331908,52.1647465259737,11.4022796525513,NA,0,NA,0.150049529387992,3.89882181811073,3
"471",2021-02-12,NA,34.854822996437,NA,NA,NA,11.4246985599583,18.1410294701867,9.42015070287314,67.2941691041003,52.1705249984746,14.429173823688,NA,0,NA,0.156975062127241,3.90738405801665,3
